31811,Teacher's Compassionate Soul  ,Tâm Hồn Nhân Ái Của Người Thầy,Hati Penyayang Guru  ,Hati Guru yang Penuh Kasih  ,Pusong Maawain ng Guro  ,Teacher's Compassionate Soul  ,จิตใจเมตตาของครู  ,,,,,,<3353;1241;641;1772>,,,{7=15%;8=15%}
31812,Holy Light Illumination  ,Ánh Sáng Thánh Chiếu Rọi,Cahaya Suci Bersinar  ,Cahaya Suci Bersinar  ,Banal na Liwanag na Nagniningning  ,Holy Light Illumination  ,แสงศักดิ์สิทธิ์ส่องสว่าง  ,,,,,,<1951;1941;3161;1772>,,,{1=15%}
31813,Transcendent Saint Power  ,Siêu Phàm Nhập Thánh,Super Masuk Keagungan  ,Kesucian Luar Biasa  ,Pagka-Banal na Di Matatawaran  ,Transcendent Saint Power  ,จิตใจเหนือมนุษย์เข้าสู่ความศักดิ์สิทธิ์  ,,,,,,<2493;1313;1241;263>,,,{7=15%;8=15%}
31814,Tech Innovator  ,Sáng Tạo Công Nghệ,Reka Cipta Teknologi  ,Inovasi Teknologi  ,Makabagong Teknolohiya  ,Tech Innovator  ,สร้างสรรค์เทคโนโลยี  ,,,,,,<2723;3592;3683>,,,{23=500}
32111,Hope of the Ninja World  ,Hy Vọng Thế Giới Ninja,Harapan Dunia Ninja  ,Harapan Dunia Ninja  ,Pag-asa ng Mundo ng Ninja  ,Hope of the Ninja World  ,ความหวังแห่งโลกนินจา  ,,,,,,<333;2242>,,,{7=20%;8=20%}
32112,Combat Master  ,Bậc Thầy Chiến Đấu,Mahaguru Pertempuran  ,Ahli Pertarungan  ,Eksperto sa Labanan  ,Combat Master  ,ปรมาจารย์นักรบ  ,,,,,,<1423;1303;611;1911>,,,{1=20%}
32113,Combat Master  ,Bậc Thầy Chiến Đấu,Mahaguru Pertempuran  ,Ahli Pertarungan  ,Eksperto sa Labanan  ,Combat Master  ,ปรมาจารย์นักรบ  ,,,,,,<3673;3021;701;1813>,,,{7=20%;8=20%}
32114,Fire Control  ,Kiểm Soát Lửa,Kawalan Api  ,Kontrol Api  ,Kontrol ng Apoy  ,Fire Control  ,ควบคุมไฟ  ,,,,,,<3143;1303;3152;242>,,,{23=1000}
32211,Hope of the Ninja World  ,Hy Vọng Thế Giới Ninja,Harapan Dunia Ninja  ,Harapan Dunia Ninja  ,Pag-asa ng Mundo ng Ninja  ,Hope of the Ninja World  ,ความหวังแห่งโลกนินจา  ,,,,,,<333;2242;3211>,,,{7=20%;8=20%}
32212,Combat Master  ,Bậc Thầy Chiến Đấu,Mahaguru Pertempuran  ,Ahli Pertarungan  ,Dalubhasa sa Labanan  ,Combat Master  ,ปรมาจารย์นักรบ  ,,,,,,<2431;2381;2391;1911>,,,{1=20%}
32213,Extraordinary Ability  ,Khả Năng Siêu Phàm,Keupayaan Hebat  ,Kemampuan Supernatural  ,Kapangyarihang Higit sa Karaniwan  ,Extraordinary Ability  ,ความสามารถเหนือธรรมชาติ  ,,,,,,<3592;1173;1961;1381>,,,{7=20%;8=20%}
32214,Iron Will  ,Ý Chí Thép,Semangat Besi  ,Tekad Baja  ,Diwang Bakal  ,Iron Will  ,จิตใจแข็งแกร่ง  ,,,,,,<3673;3353;3251;631>,,,{23=1000}
32511,Sword Control  ,Kiểm Soát Kiếm,Kawalan Pedang  ,Kontrol Pedang  ,Kontrol ng Espada  ,Sword Control  ,ควบคุมดาบ  ,,,,,,<3303;572;1841;611>,,,{7=15%;8=15%}
32512,Raging Image  ,Hình Tượng Nổi Giận,Imej Kemarahan  ,Penampilan Marah  ,Hitsurang Galit  ,Raging Image  ,ภาพลักษณ์ความโกรธ  ,,,,,,<2023;1303;1253>,,,{1=15%}
32513,Combat Specialist  ,Chuyên Gia Chiến Đấu,Pakar Pertempuran  ,Ahli Pertarungan  ,Dalubhasa sa Labanan  ,Combat Specialist  ,ผู้เชี่ยวชาญการต่อสู้  ,,,,,,<1893;2233;3171;611>,,,{7=15%;8=15%}
32514,Divine Body  ,Thân Thể Thần Ma,Tubuh Dewa Iblis  ,Tubuh Dewa Iblis  ,Katawan ng Diyos-Demonyo  ,Divine Body  ,ร่างเทพมาร  ,,,,,,<3021;1911;2493>,,,{14=500}
32811,Oath of the Wind  ,Lời Thề Của Gió,Sumpah Angin  ,Sumpah Angin  ,Pangako ng Hangin  ,Oath of the Wind  ,คำสาบานแห่งสายลม  ,,,,,,<3303;3663;1071>,,,{7=12%;8=12%}
32812,Superpower Companion  ,Bạn Đồng Hành Siêu Năng,Teman Superpower  ,Rekan Superpower  ,Kasamang may Superpower  ,Superpower Companion  ,เพื่อนร่วมทางพลังวิเศษ  ,,,,,,<263;1221;731>,,,{1=12%}
32813,Adventure Companion  ,Bạn Đồng Hành Phiêu Lưu,Teman Pengembaraan  ,Rekan Petualang  ,Kasamang Manlalakbay  ,Adventure Companion  ,เพื่อนร่วมทางผจญภัย  ,,,,,,<2401;1381;741>,,,{7=12%;8=12%}
32911,Firepower Control  ,Kiểm Soát Hỏa Lực,Kawalan Kuasa Api  ,Kontrol Kekuatan Api  ,Kontrol ng Apoy  ,Firepower Control  ,ควบคุมพลังไฟ  ,,,,,,<44;1612;2963>,,,{7=12%;8=12%}
32912,Special Forces Warrior  ,Chiến Binh Đặc Chủng,Prajurit Khas  ,Prajurit Khusus  ,Mandirigmang Espesyal  ,Special Forces Warrior  ,นักรบหน่วยพิเศษ  ,,,,,,<1903;3511;493>,,,{1=12%}
32913,Crisis Sensing  ,Cảm Ứng Khủng Hoảng,Deria Krisis  ,Indra Krisis  ,Pakiramdam sa Krisis  ,Crisis Sensing  ,สัมผัสวิกฤต  ,,,,,,<3171;1071;2683>,,,{7=12%;8=12%}
33011,Infinite Swordsmanship  ,Kiếm Pháp Vô Hạn,Seni Pedang Tanpa Had  ,Ilmu Pedang Tak Terbatas  ,Walang Hanggang Estilo ng Espada  ,Infinite Swordsmanship  ,ทักษะดาบไร้ขีดจำกัด  ,,,,,,<572;701;1841;3251>,,,{7=20%;8=20%}
33012,Demon Slayer  ,Tiêu Diệt Ác Quỷ,Musnahkan Iblis  ,Menghancurkan Iblis  ,Puksa ang Demonyo  ,Demon Slayer  ,กำจัดอสูร  ,,,,,,<2401;1893;3161;1772>,,,{1=20%}
33013,Girl Alliance  ,Liên Minh Cô Gái,Perikatan Gadis  ,Aliansi Gadis  ,Samahan ng mga Babae  ,Girl Alliance  ,พันธมิตรสาวๆ  ,,,,,,<1393;721;771;3152>,,,{7=20%;8=20%}
33014,Gentle Wife  ,Người Vợ Hiền Mẫu,Isteri dan Ibu Penyayang  ,Istri yang Lembut dan Baik  ,Asawang Mapagmahal  ,Gentle Wife  ,ภรรยาผู้เป็นแม่ที่ดี  ,,,,,,<3353;1893;2242;641>,,,{14=1000}
33411,Firepower Control  ,Kiểm Soát Hỏa Lực,Kawalan Kuasa Api  ,Kontrol Kekuatan Api  ,Kontrol ng Apoy  ,Firepower Control  ,ควบคุมพลังไฟ  ,,,,,,<44;1612;2963>,,,{7=12%;8=12%}
33412,Advanced Technology  ,Công Nghệ Siêu Việt,Teknologi Hebat  ,Teknologi Super  ,Teknolohiyang Makabago  ,Advanced Technology  ,เทคโนโลยีขั้นสูง  ,,,,,,<3592;3683;3472>,,,{1=12%}
33413,Cosmic Walker  ,Người Đi Bộ Vũ Trụ,Penjelajah Angkasa  ,Penjelajah Luar Angkasa  ,Naglalakad sa Kalawakan  ,Cosmic Walker  ,นักเดินอวกาศ  ,,,,,,<3673;741;1931>,,,{7=12%;8=12%}
33511,Hope of the Ninja World  ,Hy Vọng Thế Giới Ninja,Harapan Dunia Ninja  ,Harapan Dunia Ninja  ,Pag-asa ng Mundo ng Ninja  ,Hope of the Ninja World  ,ความหวังแห่งโลกนินจา  ,,,,,,<333;2242>,,,{7=20%;8=20%}
33512,Teacher's Compassionate Soul  ,Tâm Hồn Nhân Ái Của Người Thầy,Hati Penyayang Guru  ,Hati Guru yang Penuh Kasih  ,Pusong Maawain ng Guro  ,Teacher's Compassionate Soul  ,จิตใจเมตตาของครู  ,,,,,,<1241;1772;641;863>,,,{1=20%}
33513,Taijutsu Master  ,Bậc Thầy Thể Thuật,Mahaguru Seni Tubuh  ,Ahli Taijutsu  ,Guro ng Taijutsu  ,Taijutsu Master  ,ปรมาจารย์กีฬาศิลป์  ,,,,,,<3673;1423;2233;3663>,,,{7=20%;8=20%}
33514,Gentle Wife  ,Người Vợ Hiền Mẫu,Isteri dan Ibu Penyayang  ,Istri yang Lembut dan Baik  ,Asawang Mapagmahal  ,Gentle Wife  ,ภรรยาผู้เป็นแม่ที่ดี  ,,,,,,<3303;1893;2242;641>,,,{23=1000}
34311,Dream Enthusiast  ,Say Mê Trong Giấc Mộng,Terpesona Dalam Mimpi  ,Terbuai dalam Mimpi  ,Nalulunod sa Panaginip  ,Dream Enthusiast  ,หลงใหลในความฝัน  ,,,,,,<692;3511;2963>,,,{7=10%;8=10%}
34312,Widespread Companion  ,Bạn Đồng Hành Rộng Rãi,Teman Luas Hati  ,Teman Sejati  ,Kaibigang Matapat  ,Widespread Companion  ,เพื่อนร่วมทางใจกว้าง  ,,,,,,<402;793;242>,,,{1=10%}
34313,Wandering Adventurer  ,Lang Thang Giang Hồ,Pengembara Dunia  ,Pengembara Dunia  ,Manlalakbay sa Mundo  ,Wandering Adventurer  ,เร่ร่อนสู่โลกกว้าง  ,,,,,,<2073;2593;1071>,,,{7=10%;8=10%}
34711,Firepower Control  ,Kiểm Soát Hỏa Lực,Kawalan Kuasa Api  ,Kontrol Kekuatan Api  ,Kontrol ng Apoy  ,Firepower Control  ,ควบคุมพลังไฟ  ,,,,,,<44;1612;2963>,,,{7=12%;8=12%}
34712,Advanced Technology  ,Công Nghệ Siêu Việt,Teknologi Hebat  ,Teknologi Super  ,Teknolohiyang Makabago  ,Advanced Technology  ,เทคโนโลยีขั้นสูง  ,,,,,,<3592;3683;712>,,,{1=12%}
34713,Innovative Creator  ,Sáng Tạo Phát Minh,Reka Cipta Inovatif  ,Penemuan Kreatif  ,Imbensyong Malikhaing  ,Innovative Creator  ,สร้างสรรค์สิ่งประดิษฐ์  ,,,,,,<1893;2723;3683>,,,{7=12%;8=12%}
35111,Sword and Blade Master  ,Bậc Thầy Kiếm và Dao,Mahaguru Pedang dan Pisau  ,Ahli Pedang dan Pisau  ,Guro ng Espada at Balisong  ,Sword and Blade Master  ,ปรมาจารย์ดาบและมีด  ,,,,,,<1231;3251;3152>,,,{7=12%;8=12%}
35112,Sword Brotherhood  ,Bạn Bè Kiếm Đạo,Sahabat Jalan Pedang  ,Teman Ahli Pedang  ,Kaibigang Espadachin  ,Sword Brotherhood  ,เพื่อนนักดาบ  ,,,,,,<3303;712;1071>,,,{1=12%}
35113,Skill Control  ,Kiểm Soát Kỹ Năng,Kawalan Kemahiran  ,Kontrol Keterampilan  ,Kontrol ng Kasanayan  ,Skill Control  ,ควบคุมทักษะ  ,,,,,,<731;503;2963>,,,{7=12%;8=12%}
35411,Explorer Spirit  ,Tinh Thần Khám Phá,Semangat Penjelajahan  ,Semangat Penjelajahan  ,Espiritu ng Paglalakbay  ,Explorer Spirit  ,จิตวิญญาณนักสำรวจ  ,,,,,,<3303;3663;631>,,,{7=15%;8=15%}
35412,Superpower Transformation  ,Biến Hình Siêu Năng,Transformasi Superpower  ,Transformasi Superpower  ,Transformasyong may Superpower  ,Superpower Transformation  ,การแปลงร่างพลังวิเศษ  ,,,,,,<2233;3171;2723>,,,{1=15%}
35413,Passionate Youth  ,Thiếu Niên Nhiệt Huyết,Remaja Penuh Semangat  ,Pemuda Bersemangat  ,Kabataang Mainit ang Dugo  ,Passionate Youth  ,เยาวชนแห่งความกระตือรือร้น  ,,,,,,<631;242;741>,,,{7=15%;8=15%}
35414,Crisis Sensing  ,Cảm Ứng Khủng Hoảng,Deria Krisis  ,Indra Krisis  ,Pakiramdam sa Krisis  ,Crisis Sensing  ,สัมผัสวิกฤต  ,,,,,,<3592;611;1293>,,,{23=500}
35911,Angel Alliance  ,Liên Minh Thiên Thần,Perikatan Malaikat  ,Aliansi Malaikat  ,Samahan ng mga Anghel  ,Angel Alliance  ,พันธมิตรเทวา  ,,,,,,<1941;1951;3161;1893>,,,{7=15%;8=15%}
35912,War Machine  ,Cỗ Máy Chiến Tranh,Mesin Perang  ,Mesin Perang  ,Makina ng Digmaan  ,War Machine  ,เครื่องจักรสงคราม  ,,,,,,<3003;3021;712>,,,{1=15%}
35913,Cute Innocent Girl  ,Cô Gái Ngây Ngô Dễ Thương,Gadis Lugu dan Comel  ,Gadis Imut dan Lugu  ,Batang Babaeng Walang Muang  ,Cute Innocent Girl  ,สาวน้อยไร้เดียงสาน่ารัก  ,,,,,,<3143;771;641;163>,,,{7=15%;8=15%}
35914,Sky and Earth Flight  ,Bay Lượn Và Đất,Terbang dan Mendarat  ,Terbang dan Tanah  ,Paglipad at Lupa  ,Sky and Earth Flight  ,บินและดิน  ,,,,,,<7001;611;701;741>,,,{14=500}
36011,Compassionate Healer,Thầy thuốc nhân tâm,Penyembuh Berhati Mulia,Tabib Berhati Murni,Mapagmalasakit na Manggagamot,Compassionate Healer,นักรักษาผู้เปี่ยมเมตตา,,,,,,<1241;1772;641;863>,,,{7=20%;8=20%}
36012,Idol of Spirits,Nhân khí thần tượng,Idola Semangat Jiwa,Idola Spiritualitas,Idolong Espiritwal,Idol of Spirits,ไอดอลแห่งพลังใจ,,,,,,<2493;7001;641;593>,,,{1=20%}
36013,Sparkling Sorcery,Ma pháp lấp lánh,Sihir Berkilau,Sihir Berkilauan,Kumikinang na Mahika,Sparkling Sorcery,เวทมนตร์ระยิบระยับ,,,,,,<263;972;593;603>,,,{7=20%;8=20%}
36014,Priestess Alliance,Vu nữ liên minh,Perikatan Pendeta Wanita,Aliansi Pendeta Wanita,Samahan ng mga Babaylan,Priestess Alliance,พันธมิตรหญิงหมอผี,,,,,,<2401;771;1393;503>,,,{23=1000}
36611,Supreme Fist  ,Quyền Đạo Tối Thượng,Tumbukan Tertinggi  ,Jurus Tangan Tertinggi  ,Pinakamataas na Paraan ng Pakikipaglaban  ,Supreme Fist  ,อำนาจสูงสุด  ,,,,,,<1423;1303;242;1911>,,,{7=15%;8=15%}
36612,Unyielding Will  ,Ý Chí Kiên Cường,Semangat Teguh  ,Keteguhan Hati  ,Tibay ng Loob  ,Unyielding Will  ,จิตใจเข้มแข็ง  ,,,,,,<3353;1313;2023;611>,,,{1=15%}
36613,Breaking Authority  ,Uy Quyền Bức Phá,Kuasa Meledak  ,Kekuatan yang Mendobrak  ,Kapangyarihang Dumudurog  ,Breaking Authority  ,อำนาจทำลายล้าง  ,,,,,,<3673;3021;701;1813>,,,{7=15%;8=15%}
36614,Second Generation Superhuman  ,Siêu Nhân Thế Hệ Thứ Hai,Adiwira Generasi Kedua  ,Superman Generasi Kedua  ,Ikalawang Henerasyong Superman  ,Second Generation Superhuman  ,ซูเปอร์ฮีโร่รุ่นที่สอง  ,,,,,,<3021;1841;2233;3543>,,,{14=500}
36711,Alien Race  ,Chủng Tộc Ngoài Hành Tinh,Kaum Asing  ,Ras Luar Angkasa  ,Lahi mula sa Kalawakan  ,Alien Race  ,เผ่าพันธุ์ต่างดาว  ,,,,,,<7001;2233;3171;163>,,,{7=20%;8=20%}
36712,Combat Master  ,Bậc Thầy Chiến Đấu,Mahaguru Pertempuran  ,Ahli Pertarungan  ,Dalubhasa sa Labanan  ,Combat Master  ,ปรมาจารย์นักรบ  ,,,,,,<1423;1303;611;1911>,,,{1=20%}
36713,Destruction Kingdom  ,Vương Quốc Hủy Diệt,Kerajaan Pemusnah  ,Kerajaan Kehancuran  ,Kaharian ng Pagkawasak  ,Destruction Kingdom  ,อาณาจักรแห่งการทำลายล้าง  ,,,,,,<3021;263;2233;3663>,,,{7=20%;8=20%}
36714,Divine Body  ,Thân Thể Thần Ma,Tubuh Dewa Iblis  ,Tubuh Dewa Iblis  ,Katawan ng Diyos-Demonyo  ,Divine Body  ,ร่างเทพมาร  ,,,,,,<3021;1941;3251;863>,,,{23=1000}
36811,Abstract Group  ,Nhóm Trừu Tượng,Kumpulan Abstrak  ,Kelompok Abstrak  ,Grupo ng Abstrak  ,Abstract Group  ,กลุ่มนามธรรม  ,,,,,,<7001;1931;2633>,,,{7=12%;8=12%}
36812,Innovative Creator  ,Sáng Tạo Phát Minh,Reka Cipta Inovatif  ,Penemuan Kreatif  ,Imbensyong Malikhaing  ,Innovative Creator  ,สร้างสรรค์สิ่งประดิษฐ์  ,,,,,,<2723;3472;13>,,,{1=12%}
36813,Techno-Being  ,Sinh Vật Công Nghệ,Makhluk Teknologi  ,Makhluk Teknologi  ,Nilalang ng Teknolohiya  ,Techno-Being  ,สิ่งมีชีวิตเทคโนโลยี  ,,,,,,<3592;1903;712>,,,{7=12%;8=12%}
37711,Toxin Studies  ,Học Tập Độc Tố,Belajar Racun  ,Belajar Racun  ,Pag-aaral ng Lason  ,Toxin Studies  ,เรียนรู้พิษ  ,,,,,,<44;82;1032>,,,{7=10%;8=10%}
37712,Pressure Like Mount Tai  ,Áp Lực Như Núi Thái Sơn,Tekanan Seperti Gunung  ,Tekanan Sebesar Gunung Tai  ,Presyur na Parang Bundok Tai  ,Pressure Like Mount Tai  ,แรงกดดันหนักเหมือนภูเขาไท่ซาน  ,,,,,,<402;1253;7001>,,,{1=10%}
37713,Adventure Companion  ,Bạn Đồng Hành Phiêu Lưu,Teman Pengembaraan  ,Rekan Petualang  ,Kasamang Manlalakbay  ,Adventure Companion  ,เพื่อนร่วมทางผจญภัย  ,,,,,,<2633;163;2033>,,,{7=10%;8=10%}
40241,Elegant Image  ,Hình Tượng Thanh Lịch,Imej Anggun  ,Penampilan Elegan  ,Eleganteng Anyô  ,Elegant Image  ,ภาพลักษณ์สง่างาม  ,,,,,,<1313;263;3181;3221>,,,{7=20%;8=20%}
40242,Divine Body  ,Thân Thể Thần Ma,Tubuh Dewa Iblis  ,Tubuh Dewa Iblis  ,Katawan ng Diyos-Demonyo  ,Divine Body  ,ร่างเทพมาร  ,,,,,,<1173;1941;3251;1961>,,,{1=20%}
40243,Overwhelming Power  ,Uy Thế Siêu Năng,Keagungan Superpower  ,Kewibawaan Superpower  ,Karismang may Superpower  ,Overwhelming Power  ,พลังอำนาจเหนือธรรมชาติ  ,,,,,,<3143;593;603;2391>,,,{7=20%;8=20%}
40244,King’s Authority  ,Uy Quyền Của Vị Vương,Kebesaran Sang Raja  ,Kekuatan Raja  ,Kapangyarihan ng Hari  ,King’s Authority  ,อำนาจของกษัตริย์  ,,,,,,<2493;1313;1253;2431>,,,{23=1000}
41611,Bond of Master & Disciple,Tình thầy trò sâu đậm,Ikatan Guru dan Murid,Ikatan Guru dan Murid,Ugnayan ng Guro at Mag-aaral,Bond of Master & Disciple,ความผูกพันอาจารย์ศิษย์,,,,,,<333>,,,{7=20%;8=20%}
41612,Battle Master,Bậc thầy chiến đấu,Pakar Pertempuran,Master Pertarungan,Ginoo ng Laban,Battle Master,ปรมาจารย์การต่อสู้,,,,,,<1423;1303;611;7051>,,,{1=20%}
41613,Overwhelming Power,Thế lực siêu phàm,Kuasa Hebat,Kekuatan Super,Makapangyarihang Aura,Overwhelming Power,พลังเหนือชั้น,,,,,,<3143;593;603;7011>,,,{7=20%;8=20%}
41614,Iron Will,Ý chí thép,Azam Besi,Tekad Baja,Bakal na Paninindigan,Iron Will,เจตจำนงเหล็กกล้า,,,,,,<3673;3353;3251;3221>,,,{14=1000}
70011,Extraordinary Ability  ,Khả Năng Siêu Phàm,Keupayaan Hebat  ,Kemampuan Supernatural  ,Kapangyarihang Higit sa Karaniwan  ,Extraordinary Ability  ,ความสามารถเหนือธรรมชาติ  ,,,,,,<721;572;1241;1381>,,,{7=20%;8=20%}
70012,Demon Slayer  ,Tiêu Diệt Ác Quỷ,Musnahkan Iblis  ,Menghancurkan Iblis  ,Puksa ang Demonyo  ,Demon Slayer  ,กำจัดอสูร  ,,,,,,<2401;1893;3161;1772>,,,{1=20%}
70013,Iron Will  ,Ý Chí Thép,Semangat Besi  ,Tekad Baja  ,Diwang Bakal  ,Iron Will  ,จิตใจแข็งแกร่ง  ,,,,,,<3021;1313;1911;631>,,,{7=20%;8=20%}
70014,Alien Race  ,Chủng Tộc Ngoài Hành Tinh,Kaum Asing  ,Ras Luar Angkasa  ,Lahi mula sa Kalawakan  ,Alien Race  ,เผ่าพันธุ์ต่างดาว  ,,,,,,<3673;2233;3171;163>,,,{22=1000}
70111,Ironclad Fusion,Kiên giáp phụ thể,Gabungan Perisai Besi,Fusi Baja Pelindung,Bakal na Kalasag sa Katawan,Ironclad Fusion,เกราะเหล็กรวมร่าง,,,,,,<3021;1313;2723;863>,,,{7=20%;8=20%}
70112,Maiden Alliance,Thiếu nữ liên minh,Perikatan Gadis Ayu,Aliansi Gadis Muda,Alyansa ng mga Dalaga,Maiden Alliance,พันธมิตรสาวน้อย,,,,,,<1393;721;771;3152>,,,{1=20%}
70113,Born Adorkable,Trời sinh ngốc manh,Lahir Comel Tapi Bingung ,Lahir Imut nan Bodoh,Isinilang na Cute at Clueless,Born Adorkable,เกิดมาน่ารักแต่โก๊ะๆ,,,,,,<3601;1503;1313;572>,,,{7=20%;8=20%}
70114,Noble Combatant,Chiến đấu đạt nhân,Pejuang Berhati Mulia,Pejuang Berprinsip,Mandirigmang Makatao,Noble Combatant,นักสู้ผู้มีอุดมการณ์,,,,,,<4024;2361;3221;2351>,,,{14=1000}
70511,Ironclad Fusion,Kiên giáp phụ thể,Gabungan Perisai Besi,Fusi Baja Pelindung,Bakal na Kalasag sa Katawan,Ironclad Fusion,เกราะเหล็กรวมร่าง,,,,,,<631>,,,{7=20%;8=20%}
70512,Maiden Alliance,Thiếu nữ liên minh,Perikatan Gadis Ayu,Aliansi Gadis Muda,Alyansa ng mga Dalaga,Maiden Alliance,พันธมิตรสาวน้อย,,,,,,<7011;721;771;3152>,,,{1=20%}
70513,Born Adorkable,Trời sinh ngốc manh,Lahir Comel Tapi Bingung ,Lahir Imut nan Bodoh,Isinilang na Cute at Clueless,Born Adorkable,เกิดมาน่ารักแต่โก๊ะๆ,,,,,,<2391;3601;1313;572>,,,{7=20%;8=20%}
70514,Noble Combatant,Chiến đấu đạt nhân,Pejuang Berhati Mulia,Pejuang Berprinsip,Mandirigmang Makatao,Noble Combatant,นักสู้ผู้มีอุดมการณ์,,,,,,<4024;3211;3221;2381>,,,{14=1000}
70515,Quỷ máu,Quỷ máu,Iblis Darah,Iblis Darah,Dugong Demonyo,Blood Demon,ปีศาจเลือด,,,,,,<8007;8008;2391>,,,{7=20%;8=20%}
80001,Reaper's Connection,Reaper's Connection,Reaper's Connection,Reaper's Connection,Reaper's Connection,Reaper's Connection,สายสัมพันธ์ยมทูต,,,,,,<8901;4024;1231>,,,
80011,Tiếng Sấm Trong Đêm Tĩnh,Tiếng Sấm Trong Đêm Tĩnh,Guruh di Malam Sunyi,Guntur di Malam Sunyi,Kulog sa Tahimik na Gabi,Thunder in the Silent Night,เสียงฟ้าในคืนเงียบ,,,,,,<8001;3211;3221;2381>,,,{14=1000}
80012,Ngọn Lửa Dưới Mặt Nạ,Ngọn Lửa Dưới Mặt Nạ,Api di Sebalik Topeng,Api di Balik Topeng,Apoy sa Likod ng Maskara,Flame Beneath the Mask,เปลวไฟใต้หน้ากาก,,,,,,<8001;1313;2723;863>,,,{7=20%;8=20%}
80013,Vũ Điệu Của Tia Chớp,Vũ Điệu Của Tia Chớp,Tarian Kilat,Tarian Petir,Sayaw ng Kidlat,Dance of Lightning,ระบำสายฟ้า,,,,,,<8001;593;603;2391>,,,{7=20%;8=20%}
80021,Mây Mù Gạt Lối Ánh Dương,Mây Mù Gạt Lối Ánh Dương,Kabut yang Menutup Matahari,Kabut yang Menutup Matahari,Ulaping Humaharang sa Araw,Mist that Blocks the Sun,หมอกที่บังแสงอาทิตย์,,,,,,<8002;2233;3171;163>,,,{7=20%;8=20%}
80022,Dòng Chảy Không Hình Dáng,Dòng Chảy Không Hình Dáng,Aliran Tanpa Bentuk,Aliran Tanpa Wujud,Daloy na Walang Hugis,Formless Flow,การไหลไร้รูป,,,,,,<8002;1503;1313;572>,,,{7=20%;8=20%}
80023,Lưỡi Kiếm Trong Tĩnh Lặng,Lưỡi Kiếm Trong Tĩnh Lặng,Pedang dalam Kesunyian,Pedang dalam Keheningan,Espadang Tahimik,Blade in Silence,คมดาบในความเงียบ,,,,,,<8002;1841;2233;3543>,,,{14=500}
80031,Gia Đình,Gia Đình,Keluarga,Keluarga,Pamilya,Family,ครอบครัว,,,,,,<8004>,,,{1=20%;14=500}
80032,Sát Quỷ Đội,Sát Quỷ Đội,Korps Pembasmi Iblis,Korps Pembasmi Iblis,Demon Slayer Corps,Demon Slayer Corps,หน่วยพิฆาตอสูร,,,,,,<8004;631;7051>,,,{8=20%}
80033,Huyền Thoại Kiếm,Huyền Thoại Kiếm,Pedang Legenda,Pedang Legendaris,Alamat ng Espada,Legendary Sword,ตำนานแห่งดาบ,,,,,,<2683;1231;631>,,,{23=500;7=20%}
80034,Vũ Nữ Thép,Vũ Nữ Thép,Penari Besi,Penari Baja,Mananayaw na Bakal,Iron Dancer,นักระบำเหล็ก,,,,,,<8004;572;972;611>,,,{1=20%}
80041,Học Trò Bất Bại,Học Trò Bất Bại,Murid yang Tak Terkalahkan,Murid Tak Terkalahkan,Mag-aaral na Hindi Matatalo,Unyielding Student,ศิษย์ผู้ไม่แพ้,,,,,,<631;641;1503>,,,{7=15%;8=15%}
80042,Hoa Kiếm Đa Vũ Trụ,Hoa Kiếm Đa Vũ Trụ,Bunga Pedang Multiverse,Bunga Pedang Multiverse,Bulaklak ng Espadang Multiverse,Multiverse Sword Flower,ดอกไม้ดาบพหุจักรวาล,,,,,,<3303;1381;3152;712>,,,{1=15%}
80043,Thiếu Nữ Trầm Lặng,Thiếu Nữ Trầm Lặng,Gadis Pendiam,Gadis Pendiam,Tahimik na Dalaga,Silent Maiden,สาวน้อยผู้เงียบสงบ,,,,,,<641;972;611>,,,{7=15%;22=1000}
80044,Ý Chí Bất Diệt,Ý Chí Bất Diệt,Tekad Abadi,Tekad Abadi,Di-Matitinag na Will,Undying Will,เจตจำนงอมตะ,,,,,,<1381;1503;641;611>,,,{23=500}
80051,Sát Quỷ Đội,Sát Quỷ Đội,Korps Pembasmi Iblis,Korps Pembasmi Iblis,Demon Slayer Corps,Demon Slayer Corps,หน่วยพิฆาตอสูร,,,,,,<631;8006;8005;7051>,,,{7=20%;8=20%}
80052,Trụ Cột - Hashira,Trụ Cột - Hashira,Tiang - Hashira,Pilar - Hashira,Haligi - Hashira,Pillar - Hashira,เสาหลัก - ฮาชิระ,,,,,,<8005;7051>,,,{1=20%}
80053,Đỉnh Cao Kiếm Pháp,Đỉnh Cao Kiếm Pháp,Kemuncak Ilmu Pedang,Puncak Ilmu Pedang,Rurok ng Sining ng Espada,Peak of Swordsmanship,ยอดแห่งวิชาดาบ,,,,,,<3303;701;574;8005;8006>,,,{7=20%;8=20%}
80054,Người Đam Mê Chiến Đấu,Người Đam Mê Chiến Đấu,Peminat Pertempuran,Pecinta Pertarungan,Nahuhumaling sa Labanan,Battle Enthusiast,ผู้คลั่งไคล้การต่อสู้,,,,,,<8005;1423;3171;2023>,,,{14=1000}
80061,Sát Quỷ Đội,Sát Quỷ Đội,Korps Pembasmi Iblis,Korps Pembasmi Iblis,Demon Slayer Corps,Demon Slayer Corps,หน่วยพิฆาตอสูร,,,,,,<631;8006;8005;7051>,,,{7=20%;8=20%}
