VariableName,room,_roomType,_beizhu,icon,weight,group,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,monsterType,type,desc,desc_vn,desc_tw,desc_en,desc_th,desc_in,desc_ph,desc_ma,monster,fightC,pointC,drops,buff,event,boxType,gold,coin,randomLibs,randomLibs2
350,59,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังเมื่อต้องเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban mo  ,Berhati-hatilah ketika memilih lawan  ,3,,0.6,,,,,,,,
351,60,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
352,60,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
353,60,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
354,60,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
355,60,,,city/adventure/random_tower/icon/icon_sj.png,-1,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa yang tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
356,60,,,city/adventure/random_tower/icon/icon_sj.png,-1,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it can also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it can also bring disaster  ",การเลือกของคุณอาจนำโชคดีมาให้ แต่ก็อาจนำหายนะมาเช่นกัน  ,"Pilihanmu bisa membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng swerte, ngunit maaari ring magdala ng sakuna  ","Pilihan anda mungkin membawa nasib baik, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
357,60,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,Treasure chest accidentally discovered  ,Hòm báu tình cờ phát hiện,,Treasure chest accidentally discovered  ,พบหีบสมบัติโดยบังเอิญ  ,Petinya ditemukan secara kebetulan  ,Nadiskubre ang kahon ng kayamanan nang hindi inaasahan  ,Petinya harta karun ditemui secara kebetulan  ,,,,,,,,20000,30,{libs=<504;504>},
358,60,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกกำจัดได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madali talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
359,60,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May kaunting lakas, ngunit hindi dapat ikabahala  ","Ada sedikit kekuatan, tetapi tidak perlu risau  ",2,,0.6,,,,,,,,
360,60,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังเมื่อต้องเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban mo  ,Berhati-hatilah ketika memilih lawan  ,3,,0.6,,,,,,,,
361,61,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกกำจัดได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madali talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
362,61,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกกำจัดได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madali talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
363,61,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May kaunting lakas, ngunit hindi dapat ikabahala  ","Ada sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
364,61,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May kaunting lakas, ngunit hindi dapat ikabahala  ","Ada sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
365,61,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังเมื่อต้องเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban mo  ,Berhati-hatilah ketika memilih lawan  ,3,,,,,,,,,,
366,61,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังเมื่อต้องเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban mo  ,Berhati-hatilah ketika memilih lawan  ,3,,,,,,,,,,
367,62,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
368,62,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<2;100>>,,,,,,
369,62,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<2;100>>,,,,,,
370,62,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<3;100>>,,,,,,
371,62,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<3;100>>,,,,,,
372,62,,,city/adventure/random_tower/icon/icon_sj.png,,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,Good things may happen  ,Có thể sẽ có những điều tốt đẹp xảy ra,,Good things may happen  ,อาจมีสิ่งดีๆ เกิดขึ้น  ,Hal-hal baik mungkin akan terjadi  ,Maaaring may magagandang bagay na mangyari  ,Mungkin akan ada perkara baik yang berlaku  ,,,,,,<<3;100>>,,,,,
373,63,,,city/adventure/random_tower/icon/img_boss@.png,,,Overlord,Chúa tể,Overlord,จ้าวแห่งยุทธ,Penguasa,Panginoon,Penguasa,4,1,An extremely difficult power awaits ahead  ,Một sức mạnh vô cùng khó khăn đang chờ phía trước,,An extremely difficult power awaits ahead  ,พลังที่ยากลำบากอย่างยิ่งกำลังรออยู่ข้างหน้า  ,Sebuah kekuatan yang sangat sulit menunggu di depan  ,Isang napakahirap na lakas ang naghihintay sa unahan  ,Satu kekuatan yang sangat sukar menanti di hadapan  ,4,0.8,0.8,,,,,,,,
374,63,,,city/adventure/random_tower/icon/img_boss@.png,,,Overlord,Chúa tể,Overlord,จ้าวแห่งยุทธ,Penguasa,Panginoon,Penguasa,4,1,The toughest power is ahead  ,Sức mạnh khó khăn nhất đang ở phía trước,,The toughest power is ahead  ,พลังที่ยากที่สุดอยู่ข้างหน้า  ,Kekuatan tersulit ada di depan  ,Ang pinakamahirap na lakas ay nasa unahan  ,Kekuatan yang paling sukar ada di hadapan  ,4,,,,,,,,,,
375,64,,,city/adventure/random_tower/icon_hhbx.png,,,Luxury Treasure Chest,Hòm báu sang trọng,Luxury Treasure Chest,หีบสมบัติหรูหรา,Petasan Harta Karun Mewah,Luho na Dibdib ng Kayamanan,Peti Harta Karun Mewah,,3,Only after overcoming great challenges can you deserve this reward  ,Chỉ sau khi vượt qua thử thách lớn mới có thể xứng đáng với phần thưởng này,,Only after overcoming great challenges can you deserve this reward  ,ก็ต่อเมื่อผ่านความท้าทายที่ยิ่งใหญ่จึงจะสมควรได้รับรางวัลนี้  ,Hanya setelah melewati tantangan besar Anda layak mendapatkan hadiah ini  ,Tanging pagkatapos malampasan ang malalaking hamon ka lamang karapat-dapat sa gantimpalang ito  ,Hanya selepas berjaya mengatasi cabaran besar anda layak mendapat ganjaran ini  ,,,,,,,2,80000,400,{libs=<503;504>},{libs=<506;505>}
376,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,66,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madaling talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,0.8,0.6,,,,,,,,
378,66,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May kaunting lakas, pero hindi dapat ikabahala  ","Ada sedikit kekuatan, tetapi tidak perlu risau  ",2,0.8,0.6,,,,,,,,
379,66,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Enhancement,Tăng cường chiến đấu,Combat Enhancement,การเสริมยุทธ,Peningkatan Pertempuran,Pagpapalakas ng Laban,Peningkatan Pertempuran,,2,,,,,,,,,,,,,<<101;20>;<102;20>;<103;20>;<200;300>;<1000;90>>,,,,,,
380,66,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<4;100>>,,,,,,
381,67,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,Seems like the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,Seems like the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้น่าจะถูกจัดการได้อย่างง่ายดาย  ,Sepertinya lawan bisa dikalahkan dengan mudah  ,Mukhang madaling matalo ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
382,67,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,Seems like the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,Seems like the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้น่าจะถูกจัดการได้อย่างง่ายดาย  ,Sepertinya lawan bisa dikalahkan dengan mudah  ,Mukhang madaling matalo ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
383,67,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but not a concern  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but not a concern  ",มีพลังอยู่บ้าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May konting lakas, pero hindi dapat ikabahala  ","Ada sedikit kekuatan, tapi tidak membimbangkan  ",2,,,,,,,,,,
384,67,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but not a concern  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but not a concern  ",มีพลังอยู่บ้าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May konting lakas, pero hindi dapat ikabahala  ","Ada sedikit kekuatan, tapi tidak membimbangkan  ",2,,,,,,,,,,
385,67,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังในการเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawan  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan  ,3,,,,,,,,,,
386,67,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังในการเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawan  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan  ,3,,,,,,,,,,
387,68,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
388,68,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
389,68,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;50>>,,,,,,
390,68,,,city/adventure/random_tower/icon/icon_wz.png,0,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
391,68,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
392,68,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it may also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it may also bring disaster  ",ทางเลือกของคุณอาจนำโชคมาให้ แต่อาจนำหายนะมาด้วย  ,"Pilihanmu mungkin membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng swerte, ngunit maaari ring magdala ng kapahamakan  ","Pilihan anda mungkin membawa tuah, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
393,68,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,A treasure chest was discovered by chance  ,Hòm báu tình cờ phát hiện,,A treasure chest was discovered by chance  ,พบหีบสมบัติโดยบังเอิญ  ,Peti harta karun ditemukan secara kebetulan  ,Kahong kayamanan na natagpuan nang hindi inaasahan  ,Peti harta karun ditemui secara kebetulan  ,,,,,,,,25000,30,{libs=<504;504>},
394,68,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,Seems like the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,Seems like the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้น่าจะถูกจัดการได้อย่างง่ายดาย  ,Sepertinya lawan bisa dikalahkan dengan mudah  ,Mukhang madaling matalo ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
395,68,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but not a concern  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but not a concern  ",มีพลังอยู่บ้าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May konting lakas, pero hindi dapat ikabahala  ","Ada sedikit kekuatan, tapi tidak membimbangkan  ",2,,0.6,,,,,,,,
396,68,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังในการเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawan  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan  ,3,,0.6,,,,,,,,
397,69,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
398,69,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
399,69,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
400,69,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
401,69,,,city/adventure/random_tower/icon/icon_sj.png,,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
402,69,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it may also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it may also bring disaster  ",ทางเลือกของคุณอาจนำโชคมาให้ แต่อาจนำหายนะมาด้วย  ,"Pilihanmu mungkin membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng swerte, ngunit maaari ring magdala ng kapahamakan  ","Pilihan anda mungkin membawa tuah, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
403,69,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,A treasure chest was discovered by chance  ,Hòm báu tình cờ phát hiện,,A treasure chest was discovered by chance  ,พบหีบสมบัติโดยบังเอิญ  ,Peti harta karun ditemukan secara kebetulan  ,Kahong kayamanan na natagpuan nang hindi inaasahan  ,Peti harta karun ditemui secara kebetulan  ,,,,,,,,25000,30,{libs=<504;504>},
404,69,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,Seems like the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,Seems like the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้น่าจะถูกจัดการได้อย่างง่ายดาย  ,Sepertinya lawan bisa dikalahkan dengan mudah  ,Mukhang madaling matalo ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
405,69,,,city/adventure/random_tower/icon/img_ptdr@.png,-1,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but not a concern  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but not a concern  ",มีพลังอยู่บ้าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu dikhawatirkan  ","May konting lakas, pero hindi dapat ikabahala  ","Ada sedikit kekuatan, tapi tidak membimbangkan  ",2,,0.6,,,,,,,,
406,69,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,โปรดระวังในการเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawan  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan  ,3,,0.6,,,,,,,,
407,70,,,city/adventure/random_tower/icon/icon_wz.png,-1,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
408,70,,,city/adventure/random_tower/icon/icon_wz.png,-1,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
