VariableName,group,desc_cn,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,weight,icon,iconBg,buffColor,buffType,attrNatureType1,attrType1,attrNum1,attrType2,attrNum2,attrNatureType3,attrType3,attrNum3,supplyType,supplyTarget,supplyNum,pointType,pointValue,passiveSkill,effectTimes,skillgroup,onlyOne,limit,changeLib,belongLib,condition
1049,200,,Increase control effect rate by 20% for our heroes.,Tăng 20% tỷ lệ kiểm soát cho anh hùng của chúng tôi.,Increase control effect rate by 20% for our heroes.,เพิ่มอัตราการควบคุมของฮีโร่ของเรา 20%,Tingkatkan tingkat efek kontrol sebesar 20% untuk pahlawan kita.,Dagdagan ng 20% ang control chance ng ating bayani.,Tingkatkan kadar kawalan sebanyak 20% untuk wira kita.,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80049,,,TRUE,,,6,
1050,1111,,"During the first 2 turns of battle, if the hero with the highest Physical Attack attacks, there is a 50% chance to gain an extra action.","Trong 2 lượt đầu trận, nếu anh hùng có tấn công vật lý cao nhất tấn công, có 50% xác suất sẽ được thêm lượt hành động.","During the first 2 turns of battle, if the hero with the highest Physical Attack attacks, there is a 50% chance to gain an extra action.",ใน 2 เทิร์นแรกของการต่อสู้ หากฮีโร่ที่มีพลังโจมตีกายภาพสูงสุดโจมตี จะมีโอกาส 50% ได้รับรอบการกระทำเพิ่มเติม,"Selama 2 giliran pertama, jika pahlawan dengan Serangan Fisik tertinggi menyerang, ada 50% peluang untuk mendapat giliran tambahan.","Sa unang 2 turn ng laban, kapag umatake ang bayani na may pinakamataas na Physical Attack, may 50% tsansa na makakuha ng dagdag na aksyon.","Dalam 2 giliran pertama pertempuran, jika wira dengan Serangan Fizikal tertinggi menyerang, ada 50% peluang untuk mendapat giliran tambahan.",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80050,,,TRUE,,,6,
1051,200,,"Increase damage from poison, bleeding, and burning by 10%.  ","Tăng 10% sát thương từ đầu độc, chảy máu và đốt cháy.","Increase damage from poison, bleeding, and burning by 10%.  ",เพิ่มความเสียหายจากพิษ เลือดออก และการเผาไหม้ 10%  ,"Tingkatkan kerusakan dari racun, pendarahan, dan terbakar sebesar 10%.  ","Dagdagan ang damage mula sa poison, bleeding, at burning ng 10%.  ","Tingkatkan kerosakan daripada racun, pendarahan dan pembakaran sebanyak 10%.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80051,,,TRUE,,,6,
1052,999,,"At the start of the next battle, silence all enemies for 1 turn.  ","Khi trận chiến tiếp theo bắt đầu, sẽ làm im lặng tất cả kẻ địch trong 1 lượt.","At the start of the next battle, silence all enemies for 1 turn.  ",เมื่อเริ่มการต่อสู้ถัดไป จะทำให้ศัตรูทั้งหมดเงียบ 1 เทิร์น  ,"Saat pertempuran berikutnya dimulai, diamkan semua musuh selama 1 giliran.  ","Sa simula ng susunod na laban, paihinto ang lahat ng kalaban ng 1 turn.  ","Apabila pertempuran seterusnya bermula, senyapkan semua musuh selama 1 giliran.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80052,1,,,,,,
1053,999,,"At the start of the next battle, all enemies will be asleep for 1 turn.  ","Khi trận chiến tiếp theo bắt đầu, tất cả kẻ địch sẽ ngủ trong 1 lượt.","At the start of the next battle, all enemies will be asleep for 1 turn.  ",เมื่อเริ่มการต่อสู้ถัดไป ศัตรูทั้งหมดจะหลับ 1 เทิร์น  ,"Saat pertempuran berikutnya dimulai, semua musuh akan tertidur selama 1 giliran.  ","Sa simula ng susunod na laban, lahat ng kalaban ay matutulog ng 1 turn.  ","Apabila pertempuran seterusnya bermula, semua musuh akan tidur selama 1 giliran.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80053,1,,,,,,
1054,200,,"Upon entering battle, all heroes gain energy equal to the number of main attributes * 50.  ","Khi vào trận, tất cả anh hùng sẽ nhận thêm tức bằng số lượng thuộc tính hiện tại (chỉ tính thuộc tính chính) * 50.","Upon entering battle, all heroes gain energy equal to the number of main attributes * 50.  ",เมื่อเข้าสู่การต่อสู้ ฮีโร่ทั้งหมดจะได้รับพลังงานเท่ากับจำนวนธาตุหลัก * 50  ,"Saat memasuki pertempuran, semua pahlawan menerima energi sama dengan jumlah atribut utama * 50.  ","Pagpasok sa laban, lahat ng bayani ay makakatanggap ng energy base sa bilang ng pangunahing attribute * 50.  ","Apabila memasuki pertempuran, semua wira menerima tenaga bersamaan bilangan atribut utama * 50.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80054,,,TRUE,,,1,
1055,200,,"If the team has more than 4 heroes sharing the same main attribute, at the start of battle those heroes gain an additional 500 energy.  ","Nếu trong đội hình có hơn 4 anh hùng cùng thuộc tính chính, khi bắt đầu trận chiến, anh hùng có thuộc tính đó sẽ nhận thêm 500 tức.","If the team has more than 4 heroes sharing the same main attribute, at the start of battle those heroes gain an additional 500 energy.  ",หากทีมมีฮีโร่มากกว่า 4 ตัวที่มีธาตุหลักเหมือนกัน เมื่อเริ่มการต่อสู้ ฮีโร่ที่มีธาตุนั้นจะได้รับพลังงานเพิ่ม 500  ,"Jika dalam tim ada lebih dari 4 pahlawan dengan atribut utama yang sama, pada awal pertempuran pahlawan dengan atribut itu menerima tambahan energi 500.  ","Kung may higit sa 4 na bayani sa team na may parehong pangunahing attribute, sa simula ng laban ang mga bayani na iyon ay makakatanggap ng dagdag na 500 energy.  ","Jika pasukan mempunyai lebih daripada 4 wira dengan atribut utama yang sama, pada permulaan pertempuran wira dengan atribut tersebut akan menerima tambahan 500 tenaga.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80055,,,TRUE,,,2,
1056,200,,"When HP falls below 40%, energy recovery effects are doubled.  ","Khi máu giảm xuống dưới 40%, hiệu quả hồi phục tức sẽ được nhân đôi.","When HP falls below 40%, energy recovery effects are doubled.  ",เมื่อ HP ต่ำกว่า 40% ผลฟื้นฟูพลังงานจะเพิ่มเป็นสองเท่า  ,"Saat HP turun di bawah 40%, efek pemulihan energi digandakan.  ","Kapag bumaba ang HP ng bayani sa ilalim ng 40%, ang energy recovery effect ay dodoble.  ","Apabila HP jatuh di bawah 40%, kesan pemulihan tenaga berganda.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80056,,,TRUE,,,5,
1057,999,,"In the next battle, our heroes start with 1000 energy.  ","Trong trận chiến tiếp theo, anh hùng của chúng tôi sẽ nhận 1000 tức ban đầu.","In the next battle, our heroes start with 1000 energy.  ",ในการต่อสู้ถัดไป ฮีโร่ของเราจะเริ่มต้นด้วยพลังงาน 1000  ,"Dalam pertempuran berikutnya, pahlawan kita memulai dengan 1000 energi.  ","Sa susunod na laban, magsisimula ang mga bayani natin na may 1000 energy.  ","Dalam pertempuran seterusnya, wira kita bermula dengan 1000 tenaga.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80057,1,,,,,,
1100,200,,"At the start of the battle, our heroes gain a shield equal to the amount of lost HP, lasting 2 turns.  ","Khi trận đấu bắt đầu, anh hùng của chúng tôi sẽ nhận một lớp khiên bằng với lượng máu đã mất, kéo dài 2 lượt.","At the start of the battle, our heroes gain a shield equal to the amount of lost HP, lasting 2 turns.  ",เมื่อเริ่มการต่อสู้ ฮีโร่ของเราจะได้รับบาเรียเท่ากับจำนวน HP ที่เสียไป เป็นเวลา 2 เทิร์น  ,"Saat pertempuran dimulai, pahlawan kita mendapatkan perisai sebesar jumlah HP yang hilang, bertahan 2 giliran.  ","Sa simula ng laban, magkakaroon ang mga bayani ng shield na katumbas ng nawalang HP, tatagal ng 2 turns.  ","Pada permulaan pertempuran, wira kita menerima perisai bersamaan dengan jumlah HP yang hilang, bertahan 2 giliran.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_lan,4,,,,,,,,,,,,,,80058,,,TRUE,,,5,
1101,200,,"Each time our heroes lose 10% HP, they gain 8% damage reduction, effective only for the first turn.  ","Mỗi khi anh hùng của chúng tôi mất 10% máu, sẽ nhận thêm 8% giảm sát thương, hiệu ứng này chỉ có hiệu lực trong lượt đầu tiên.","Each time our heroes lose 10% HP, they gain 8% damage reduction, effective only for the first turn.  ",ทุกครั้งที่ฮีโร่ของเราเสีย HP 10% จะได้รับการลดความเสียหาย 8% โดยมีผลเฉพาะเทิร์นแรกเท่านั้น  ,"Setiap kali pahlawan kita kehilangan 10% HP, mereka mendapatkan 8% pengurangan kerusakan, hanya berlaku pada giliran pertama.  ","Tuwing mawawala ang 10% HP ng bayani, makakakuha siya ng 8% damage reduction na epektibo lamang sa unang turn.  ","Setiap kali wira kita kehilangan 10% HP, mereka mendapat pengurangan kerosakan sebanyak 8%, hanya berkesan untuk giliran pertama.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_lan,4,,,,,,,,,,,,,,80059,,,TRUE,,,5,
1102,9999,,"On the second turn of the battle, all enemy energy is cleared.  ","Vào lượt thứ hai của trận đấu, sẽ xóa toàn bộ tức của tất cả kẻ địch.","On the second turn of the battle, all enemy energy is cleared.  ",ในเทิร์นที่สองของการต่อสู้ พลังงานของศัตรูทั้งหมดจะถูกล้าง  ,"Pada giliran kedua pertempuran, semua energi musuh dibersihkan.  ","Sa ikalawang turn ng laban, mawawala ang lahat ng energy ng kalaban.  ","Pada giliran kedua pertempuran, semua tenaga musuh dibersihkan.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,,4,,,,,,,,,,,,,,80060,,,TRUE,1,,,
1103,1000,,"When a hero in our team dies, the remaining heroes recover 20% max HP and gain 500 energy.  ","Khi một anh hùng trong đội chúng tôi tử trận, các anh hùng còn lại sẽ hồi phục 20% máu tối đa và nhận 500 tức.","When a hero in our team dies, the remaining heroes recover 20% max HP and gain 500 energy.  ",เมื่อฮีโร่ในทีมเราตาย ฮีโร่ที่เหลือจะฟื้นฟู HP สูงสุด 20% และได้รับพลังงาน 500  ,"Ketika seorang pahlawan dalam tim kita mati, pahlawan yang tersisa memulihkan 20% HP maksimum dan mendapat 500 energi.  ","Kapag namatay ang isang bayani sa team, ang natitirang bayani ay magre-recover ng 20% max HP at makakakuha ng 500 energy.  ","Apabila seorang wira dalam pasukan kita mati, wira yang tinggal akan pulih 20% HP maksimum dan menerima 500 tenaga.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80061,,,TRUE,,,,
1104,1000,,"At the end of our heroes’ turns, recover 15% of lost HP.  ","Cuối lượt của anh hùng trong đội chúng tôi, sẽ hồi phục 15% lượng máu đã mất.","At the end of our heroes’ turns, recover 15% of lost HP.  ",เมื่อจบเทิร์นของฮีโร่ในทีม เราจะฟื้นฟู HP ที่เสียไป 15%  ,"Di akhir giliran pahlawan kita, pulihkan 15% HP yang hilang.  ","Sa pagtatapos ng turn ng mga bayani natin, magre-recover ng 15% ng nawalang HP.  ","Pada akhir giliran wira kita, pulihkan 15% HP yang hilang.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_1.png,city/adventure/random_tower/icon/box_pink.png,,4,,,,,,,,,,,,,,80062,,,TRUE,,,,
1105,1000,,"When using ultimate skill, our heroes have a 10% chance to instantly recover 100% energy.  ","Khi sử dụng tuyệt chiêu, anh hùng của chúng tôi có 10% xác suất hồi phục ngay lập tức 100% tức.","When using ultimate skill, our heroes have a 10% chance to instantly recover 100% energy.  ",เมื่อใช้สกิลอัลติเมท ฮีโร่ของเรามีโอกาส 10% ฟื้นฟูพลังงานทันที 100%  ,"Saat menggunakan skill ultimate, pahlawan kita memiliki peluang 10% untuk langsung memulihkan 100% energi.  ","Kapag gumamit ng ultimate skill, may 10% chance ang bayani natin na makakuha agad ng 100% energy.  ","Apabila menggunakan kemahiran ultimate, wira kita mempunyai peluang 10% untuk pulih serta-merta 100% tenaga.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80063,,,TRUE,,,,
1106,1000,,"At the start of each turn, randomly mark one enemy to receive 50% increased damage.  ","Mỗi lượt bắt đầu, đánh dấu ngẫu nhiên một kẻ địch, khiến nó nhận thêm 50% sát thương.","At the start of each turn, randomly mark one enemy to receive 50% increased damage.  ",เมื่อเริ่มแต่ละเทิร์น จะสุ่มทำเครื่องหมายศัตรูหนึ่งตัวให้ได้รับความเสียหายเพิ่มขึ้น 50%  ,"Pada awal setiap giliran, tandai satu musuh secara acak untuk menerima 50% kerusakan tambahan.  ","Sa simula ng bawat turn, random na mamarkahan ang isang kalaban para makatanggap ng 50% dagdag damage.  ","Pada permulaan setiap giliran, tandakan secara rawak seorang musuh untuk menerima peningkatan kerosakan sebanyak 50%.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80064,,,TRUE,,,,
1107,1000,,"After using ultimate skill, our heroes gain 20% speed and 200 energy.  ","Sau khi sử dụng tuyệt chiêu, anh hùng của chúng tôi sẽ tăng 20% tốc độ và nhận thêm 200 tức.","After using ultimate skill, our heroes gain 20% speed and 200 energy.  ",หลังจากใช้สกิลอัลติเมท ฮีโร่ของเราจะได้รับความเร็วเพิ่ม 20% และได้รับพลังงาน 200  ,"Setelah menggunakan skill ultimate, pahlawan kita mendapat tambahan 20% kecepatan dan 200 energi.  ","Pagkatapos gumamit ng ultimate skill, tataas ng 20% ang speed ng bayani at makakakuha ng 200 energy.  ","Selepas menggunakan kemahiran ultimate, wira kita menerima peningkatan kelajuan sebanyak 20% dan tambahan 200 tenaga.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80065,,,TRUE,,,,
1108,1000,,"Our heroes’ attribute counter effects are strengthened, dealing 20% additional damage to heroes with countered attributes.  ","Hiệu quả khắc chế thuộc tính của anh hùng của chúng tôi được tăng cường, gây thêm 20% sát thương đối với các anh hùng thuộc thuộc tính bị khắc chế.","Our heroes’ attribute counter effects are strengthened, dealing 20% additional damage to heroes with countered attributes.  ",ผลกระทบการชนะธาตุของฮีโร่เราได้รับการเสริมแรง ทำความเสียหายเพิ่มเติม 20% ต่อฮีโร่ที่ถูกชนะธาตุ  ,"Efek counter atribut pahlawan kita diperkuat, memberikan tambahan 20% kerusakan pada pahlawan dengan atribut yang terkena counter.  ","Pinatibay ang counter attribute effect ng bayani natin, magdudulot ng 20% dagdag damage laban sa mga bayani na na-counter ang attribute.  ","Kesan counter atribut wira kita dipertingkatkan, menyebabkan 20% kerosakan tambahan kepada wira dengan atribut yang di-counter.  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80066,,,TRUE,,,,
1109,1000,,"When our hero defeats an enemy, they recover 10% HP and gain 200 energy.  ","Khi anh hùng của chúng tôi tiêu diệt một kẻ địch, sẽ hồi phục 10% máu và 200 tức.","When our hero defeats an enemy, they recover 10% HP and gain 200 energy.  ",เมื่อฮีโร่ของเรากำจัดศัตรู จะฟื้นฟู HP 10% และได้รับพลังงาน 200  ,"Saat pahlawan kita mengalahkan musuh, mereka memulihkan 10% HP dan mendapatkan 200 energi  ","Kapag nakapatay ang bayani natin ng kalaban, magre-recover siya ng 10% HP at makakakuha ng 200 energy  ","Apabila wira kita membunuh musuh, mereka akan memulihkan 10% HP dan menerima 200 tenaga  ",,city/adventure/random_tower/icon/icon_xingxiangskill_1.png,city/adventure/random_tower/icon/box_pink.png,,4,,,,,,,,,,,,,,80067,,,TRUE,,,,
1110,9999,,"At the end of each full round, enemies with less than 10% HP will be reaped by the death god Yveltal and instantly removed from battle.  ","Cuối mỗi lượt lớn, các kẻ địch có máu dưới 10% sẽ bị thần chết Yveltal thu thập, trực tiếp bị loại bỏ khỏi trận đấu.","At the end of each full round, enemies with less than 10% HP will be reaped by the death god Yveltal and instantly removed from battle.  ",เมื่อสิ้นสุดแต่ละรอบใหญ่ ศัตรูที่มี HP ต่ำกว่า 10% จะถูกยมทูต Yveltal เก็บเกี่ยวและถูกกำจัดออกจากการต่อสู้ทันที  ,"Di akhir setiap ronde penuh, musuh dengan kurang dari 10% HP akan dikumpulkan oleh dewa kematian Yveltal dan langsung dikeluarkan dari pertempuran  ","Sa pagtatapos ng bawat buong round, ang mga kalaban na may HP na mas mababa sa 10% ay kukunin ni kamatayan Yveltal at agad na matatanggal sa laban  ","Pada akhir setiap pusingan penuh, musuh yang mempunyai kurang daripada 10% HP akan dikutip oleh dewa kematian Yveltal dan terus disingkirkan dari pertempuran  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80068,,,TRUE,1,,,
1111,1000,,"In the first turn of battle, our entire team gains 20% speed.  ","Trong lượt đầu tiên của trận đấu, toàn đội chúng tôi được tăng 20% tốc độ.","In the first turn of battle, our entire team gains 20% speed.  ",ในเทิร์นแรกของการต่อสู้ ทีมของเราจะได้รับความเร็วเพิ่มขึ้น 20%  ,"Pada giliran pertama pertempuran, seluruh tim kita mendapatkan 20% kecepatan  ","Sa unang turn ng laban, ang buong team natin ay makakakuha ng 20% dagdag speed  ","Dalam giliran pertama pertempuran, seluruh pasukan kita mendapat 20% kelajuan  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80069,,,TRUE,,,,
1112,200,,Increase our heroes' speed by 4% for each main attribute present.  ,Tăng 4% tốc độ cho anh hùng của chúng tôi theo số lượng thuộc tính (chỉ tính thuộc tính chính).,Increase our heroes' speed by 4% for each main attribute present.  ,เพิ่มความเร็วของฮีโร่ของเราขึ้น 4% ตามจำนวนธาตุหลักที่มีอยู่  ,Tingkatkan kecepatan pahlawan kita sebesar 4% untuk setiap atribut utama yang ada  ,Tumataas ang speed ng mga bayani natin ng 4% depende sa bilang ng pangunahing attribute  ,Tingkatkan kelajuan wira kita sebanyak 4% berdasarkan jumlah atribut utama yang ada  ,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80070,,,TRUE,,,1,
1113,200,,Frontline heroes have a 50% chance to be immune to control effects.  ,Anh hùng ở tuyến trước của chúng tôi có 50% xác suất miễn nhiễm với các hiệu ứng kiểm soát.,Frontline heroes have a 50% chance to be immune to control effects.  ,ฮีโร่แนวหน้ามีโอกาส 50% ที่จะต้านทานเอฟเฟกต์ควบคุม  ,Pahlawan di garis depan memiliki 50% peluang kebal terhadap efek kontrol  ,May 50% chance ang mga bayani sa frontline na immune sa control effects  ,Wira barisan hadapan mempunyai 50% peluang untuk kebal daripada kesan kawalan  ,,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_lan,4,,,,,,,,,,,,,,80071,,,TRUE,,,7,
1114,9999,,Enemies permanently lose 10% of their max HP.  ,Kẻ địch sẽ giảm vĩnh viễn 10% máu tối đa.,Enemies permanently lose 10% of their max HP.  ,ศัตรูจะสูญเสีย HP สูงสุดถาวร 10%  ,Musuh akan kehilangan 10% HP maksimum secara permanen  ,Ang mga kalaban ay permanenteng mababawasan ng 10% max HP  ,Musuh akan kehilangan 10% HP maksimum secara kekal  ,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80072,,,TRUE,1,,,
1115,1000,,"When our hero is defeated, the attacker takes damage equal to the damage dealt by our hero.  ","Khi anh hùng của chúng tôi bị đánh bại, kẻ gây sát thương sẽ nhận sát thương bằng lượng sát thương mà anh hùng của chúng tôi gây ra.","When our hero is defeated, the attacker takes damage equal to the damage dealt by our hero.  ",เมื่อฮีโร่ของเราถูกสังหาร ศัตรูที่โจมตีจะได้รับความเสียหายเท่ากับความเสียหายที่ฮีโร่ของเราสร้างไว้  ,"Saat pahlawan kita terbunuh, penyerang akan menerima kerusakan setara dengan jumlah kerusakan yang telah ditimbulkan oleh pahlawan tersebut  ","Kapag namatay ang bayani natin, ang kalabang pumatay ay tatanggap ng damage na katumbas ng damage na nagawa ng bayani natin  ","Apabila wira kita dikalahkan, penyerang akan menerima kerosakan bersamaan dengan jumlah kerosakan yang telah dilakukan oleh wira tersebut  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80073,,,TRUE,,,,
1116,9999,,"When killing an enemy, deal an additional 40% of that damage to surrounding heroes.  ","Khi tiêu diệt kẻ địch, sẽ gây thêm 40% sát thương của sát thương đó lên các anh hùng xung quanh.","When killing an enemy, deal an additional 40% of that damage to surrounding heroes.  ",เมื่อกำจัดศัตรู จะสร้างความเสียหายเพิ่มเติม 40% ของความเสียหายนั้นแก่ฮีโร่รอบข้าง  ,"Saat membunuh musuh, berikan tambahan 40% dari kerusakan itu ke pahlawan musuh di sekitarnya  ","Kapag nakapatay ng kalaban, magdudulot ng karagdagang 40% damage ng orihinal na damage sa mga kalabang nasa paligid  ","Apabila membunuh musuh, akan menyebabkan 40% kerosakan tambahan daripada kerosakan asal kepada wira musuh berdekatan  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80074,,,TRUE,,,,
1117,1000,,"When attacking, our heroes have a 20% chance to steal 50 energy from the target.  ","Khi tấn công, anh hùng của chúng tôi có 20% xác suất cướp 50 tức của mục tiêu.","When attacking, our heroes have a 20% chance to steal 50 energy from the target.  ",เมื่อโจมตี ฮีโร่ของเรามีโอกาส 20% ขโมยพลังงาน 50 จากเป้าหมาย  ,"Saat menyerang, pahlawan kita memiliki peluang 20% mencuri 50 energi dari target  ","Kapag umatake, may 20% chance ang bayani natin na manakaw ang 50 energy ng target  ","Apabila menyerang, wira kita mempunyai 20% peluang untuk mencuri 50 tenaga daripada sasaran  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80075,,,TRUE,,,,
1118,1000,,Our heroes’ healing effect is increased by 30%.  ,Tỷ lệ hồi phục của anh hùng của chúng tôi được tăng 30%.,Our heroes’ healing effect is increased by 30%.  ,อัตราการฟื้นฟูของฮีโร่ของเราเพิ่มขึ้น 30%  ,Efek penyembuhan pahlawan kita meningkat 30%  ,Tumaas ng 30% ang healing effect ng bayani natin  ,Kesan pemulihan wira kita meningkat sebanyak 30%  ,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80076,,,TRUE,,,,
1119,9999,,"When using ultimate skill, our hero will remove all buffs from the target.  ","Khi sử dụng tuyệt chiêu, anh hùng của chúng tôi sẽ xóa tất cả các hiệu ứng buff trên mục tiêu.","When using ultimate skill, our hero will remove all buffs from the target.  ",เมื่อใช้สกิลอัลติเมท ฮีโร่ของเราจะลบทุกบัฟของเป้าหมาย  ,"Saat menggunakan skill ultimate, pahlawan kita akan menghapus semua buff dari target  ","Kapag gumamit ng ultimate skill, aalisin ng bayani natin ang lahat ng buff ng kalaban  ","Apabila menggunakan kemahiran ultimate, wira kita akan menghapuskan semua buff pada sasaran  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80077,,,TRUE,,,,
1120,1000,,"On odd-numbered turns, our heroes deal 30% more ultimate damage; on even-numbered turns, ultimate damage is reduced by 15%.  ","Trong các lượt lẻ, anh hùng của chúng tôi sẽ tăng 30% sát thương tuyệt chiêu, trong các lượt chẵn, giảm 15% sát thương tuyệt chiêu.","On odd-numbered turns, our heroes deal 30% more ultimate damage; on even-numbered turns, ultimate damage is reduced by 15%.  ",ในเทิร์นเลขคี่ ฮีโร่ของเราจะเพิ่มความเสียหายของสกิลอัลติเมท 30% ในเทิร์นเลขคู่ จะลดลง 15%  ,"Pada giliran ganjil, pahlawan kita memberikan 30% lebih banyak kerusakan ultimate; pada giliran genap, kerusakan ultimate berkurang 15%  ","Sa mga odd-numbered turns, tataas ng 30% ang ultimate damage ng bayani natin; sa even-numbered turns, bababa ng 15%  ","Pada giliran ganjil, wira kita akan meningkatkan 30% kerosakan ultimate; pada giliran genap, kerosakan ultimate dikurangkan sebanyak 15%  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80078,,,TRUE,,,,
1121,9999,,"At the end of each full round, deal true damage equal to 20% of the highest damage dealt by a hero on our team to all enemies.  ","Cuối mỗi lượt lớn, sẽ gây sát thương thật bằng 20% sát thương cao nhất của anh hùng trong đội chúng tôi lên tất cả kẻ địch.","At the end of each full round, deal true damage equal to 20% of the highest damage dealt by a hero on our team to all enemies.  ",เมื่อสิ้นสุดแต่ละรอบใหญ่ จะสร้างความเสียหายจริงเท่ากับ 20% ของความเสียหายสูงสุดจากฮีโร่ในทีมเราต่อศัตรูทั้งหมด  ,"Di akhir setiap ronde penuh, berikan true damage sebesar 20% dari kerusakan tertinggi yang dihasilkan oleh pahlawan tim kita kepada semua musuh  ","Sa pagtatapos ng bawat buong round, magdudulot ng totoong damage na katumbas ng 20% ng pinakamataas na damage ng isang bayani natin sa lahat ng kalaban  ","Pada akhir setiap pusingan penuh, berikan kerosakan sebenar sebanyak 20% daripada kerosakan tertinggi oleh wira kita kepada semua musuh  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80079,,,TRUE,,,,
