VariableName,levelStart,levelEnd,monsters1,monsters2,rangeFixs
Defaults,1,101,,,<>
ID,基准等级下限（大于等于）,基准等级上限（小于）,怪物队伍1(cardsID),怪物队伍2(cardsID),段位
1755,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<8;9;10;11;12>
1756,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<8;9;10;11;12>
1757,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<8;9;10;11;12>
1758,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<8;9;10;11;12>
1759,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<8;9;10;11;12>
1760,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<8;9;10;11;12>
1761,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<8;9;10;11;12>
1762,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<8;9;10;11;12>
1763,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<8;9;10;11;12>
1764,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<8;9;10;11;12>
1765,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<8;9;10;11;12>
1766,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<8;9;10;11;12>
1767,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<8;9;10;11;12>
1768,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<8;9;10;11;12>
1769,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<8;9;10;11;12>
1770,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<8;9;10;11;12>
1771,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<8;9;10;11;12>
1772,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<8;9;10;11;12>
1773,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<8;9;10;11;12>
1774,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<8;9;10;11;12>
1775,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<8;9;10;11;12>
1776,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<8;9;10;11;12>
1777,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<8;9;10;11;12>
1778,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<8;9;10;11;12>
1779,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<8;9;10;11;12>
1780,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<8;9;10;11;12>
1781,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<8;9;10;11;12>
1782,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<8;9;10;11;12>
1783,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<8;9;10;11;12>
1784,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<8;9;10;11;12>
1785,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<8;9;10;11;12>
1786,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<8;9;10;11;12>
1787,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<8;9;10;11;12>
1788,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<8;9;10;11;12>
1789,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<8;9;10;11;12>
1790,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<8;9;10;11;12>
1791,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<8;9;10;11;12>
1792,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<8;9;10;11;12>
1793,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<8;9;10;11;12>
1794,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<8;9;10;11;12>
1795,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<8;9;10;11;12>
1796,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<8;9;10;11;12>
1797,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<8;9;10;11;12>
1798,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<8;9;10;11;12>
1799,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<8;9;10;11;12>
1800,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<8;9;10;11;12>
1801,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<3;4;5;6;7>
1802,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<3;4;5;6;7>
1803,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<3;4;5;6;7>
1804,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<3;4;5;6;7>
1805,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<3;4;5;6;7>
1806,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<3;4;5;6;7>
1807,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<3;4;5;6;7>
1808,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<3;4;5;6;7>
1809,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<3;4;5;6;7>
1810,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<3;4;5;6;7>
1811,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<3;4;5;6;7>
1812,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<3;4;5;6;7>
1813,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<3;4;5;6;7>
1814,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<3;4;5;6;7>
1815,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<3;4;5;6;7>
1816,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<3;4;5;6;7>
1817,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<3;4;5;6;7>
1818,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<3;4;5;6;7>
1819,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<3;4;5;6;7>
1820,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<3;4;5;6;7>
1821,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<3;4;5;6;7>
1822,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<3;4;5;6;7>
1823,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<3;4;5;6;7>
1824,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<3;4;5;6;7>
1825,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<3;4;5;6;7>
1826,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<3;4;5;6;7>
1827,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<3;4;5;6;7>
1828,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<3;4;5;6;7>
1829,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<3;4;5;6;7>
1830,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<3;4;5;6;7>
1831,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<3;4;5;6;7>
1832,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<3;4;5;6;7>
1833,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<3;4;5;6;7>
1834,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<3;4;5;6;7>
1835,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<3;4;5;6;7>
1836,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<3;4;5;6;7>
1837,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<3;4;5;6;7>
1838,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<3;4;5;6;7>
1839,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<3;4;5;6;7>
1840,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<3;4;5;6;7>
1841,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<3;4;5;6;7>
1842,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<3;4;5;6;7>
1843,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<3;4;5;6;7>
1844,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<3;4;5;6;7>
1845,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<3;4;5;6;7>
1846,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<3;4;5;6;7>
1847,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<3;4;5;6;7>
1848,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<3;4;5;6;7>
1849,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<3;4;5;6;7>
1850,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<3;4;5;6;7>
1851,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<3;4;5;6;7>
1852,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<3;4;5;6;7>
1853,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<3;4;5;6;7>
1854,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<3;4;5;6;7>
1855,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<3;4;5;6;7>
1856,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<3;4;5;6;7>
1857,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<3;4;5;6;7>
1858,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<3;4;5;6;7>
1859,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<3;4;5;6;7>
1860,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<3;4;5;6;7>
1861,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<3;4;5;6;7>
1862,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<3;4;5;6;7>
1863,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<3;4;5;6;7>
1864,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<3;4;5;6;7>
1865,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<3;4;5;6;7>
1866,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<3;4;5;6;7>
1867,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<3;4;5;6;7>
1868,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<3;4;5;6;7>
1869,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<3;4;5;6;7>
1870,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<3;4;5;6;7>
1871,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<3;4;5;6;7>
1872,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<3;4;5;6;7>
1873,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<3;4;5;6;7>
1874,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<3;4;5;6;7>
1875,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<3;4;5;6;7>
1876,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<3;4;5;6;7>
1877,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<3;4;5;6;7>
1878,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<3;4;5;6;7>
1879,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<3;4;5;6;7>
1880,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<3;4;5;6;7>
1881,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<3;4;5;6;7>
1882,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<3;4;5;6;7>
1883,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<3;4;5;6;7>
1884,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<3;4;5;6;7>
1885,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<3;4;5;6;7>
1886,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<3;4;5;6;7>
1887,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<3;4;5;6;7>
1888,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<3;4;5;6;7>
1889,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<3;4;5;6;7>
1890,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<3;4;5;6;7>
1891,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<3;4;5;6;7>
1892,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<3;4;5;6;7>
1893,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<3;4;5;6;7>
1894,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<3;4;5;6;7>
1895,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<3;4;5;6;7>
1896,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<3;4;5;6;7>
1897,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<3;4;5;6;7>
1898,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<3;4;5;6;7>
1899,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<3;4;5;6;7>
1900,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<3;4;5;6;7>
1901,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<3;4;5;6;7>
1902,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<3;4;5;6;7>
1903,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<3;4;5;6;7>
1904,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<3;4;5;6;7>
1905,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<3;4;5;6;7>
1906,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<3;4;5;6;7>
1907,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<3;4;5;6;7>
1908,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<3;4;5;6;7>
1909,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<3;4;5;6;7>
1910,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<3;4;5;6;7>
1911,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<3;4;5;6;7>
1912,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<3;4;5;6;7>
1913,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<3;4;5;6;7>
1914,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<3;4;5;6;7>
1915,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<3;4;5;6;7>
1916,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<3;4;5;6;7>
1917,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<3;4;5;6;7>
1918,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<3;4;5;6;7>
1919,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<3;4;5;6;7>
1920,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<3;4;5;6;7>
1921,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<3;4;5;6;7>
1922,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<3;4;5;6;7>
1923,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<3;4;5;6;7>
1924,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<3;4;5;6;7>
1925,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<3;4;5;6;7>
1926,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<3;4;5;6;7>
1927,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<3;4;5;6;7>
1928,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<3;4;5;6;7>
1929,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<3;4;5;6;7>
1930,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<3;4;5;6;7>
1931,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<3;4;5;6;7>
1932,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<3;4;5;6;7>
1933,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<3;4;5;6;7>
1934,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<3;4;5;6;7>
1935,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<3;4;5;6;7>
1936,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<3;4;5;6;7>
1937,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<3;4;5;6;7>
1938,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<3;4;5;6;7>
1939,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<3;4;5;6;7>
1940,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<3;4;5;6;7>
1941,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<3;4;5;6;7>
1942,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<3;4;5;6;7>
1943,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<3;4;5;6;7>
1944,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<3;4;5;6;7>
1945,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<3;4;5;6;7>
1946,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<3;4;5;6;7>
1947,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<3;4;5;6;7>
1948,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<3;4;5;6;7>
1949,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<3;4;5;6;7>
1950,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<3;4;5;6;7>
1951,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<3;4;5;6;7>
1952,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<3;4;5;6;7>
1953,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<3;4;5;6;7>
1954,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<3;4;5;6;7>
1955,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<3;4;5;6;7>
1956,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<3;4;5;6;7>
1957,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<3;4;5;6;7>
1958,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<3;4;5;6;7>
1959,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<3;4;5;6;7>
1960,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<3;4;5;6;7>
1961,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<3;4;5;6;7>
1962,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<3;4;5;6;7>
1963,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<3;4;5;6;7>
1964,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<3;4;5;6;7>
1965,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<3;4;5;6;7>
1966,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<3;4;5;6;7>
1967,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<3;4;5;6;7>
1968,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<3;4;5;6;7>
1969,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<3;4;5;6;7>
1970,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<3;4;5;6;7>
1971,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<3;4;5;6;7>
1972,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<3;4;5;6;7>
1973,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<3;4;5;6;7>
1974,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<3;4;5;6;7>
1975,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<3;4;5;6;7>
1976,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<3;4;5;6;7>
1977,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<3;4;5;6;7>
1978,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<3;4;5;6;7>
1979,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<3;4;5;6;7>
1980,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<3;4;5;6;7>
1981,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<3;4;5;6;7>
1982,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<3;4;5;6;7>
1983,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<3;4;5;6;7>
1984,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<3;4;5;6;7>
1985,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<3;4;5;6;7>
1986,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<3;4;5;6;7>
1987,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<3;4;5;6;7>
1988,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<3;4;5;6;7>
1989,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<3;4;5;6;7>
1990,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<3;4;5;6;7>
1991,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<3;4;5;6;7>
1992,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<3;4;5;6;7>
1993,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<3;4;5;6;7>
1994,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<3;4;5;6;7>
1995,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<3;4;5;6;7>
1996,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<3;4;5;6;7>
1997,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<3;4;5;6;7>
1998,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<3;4;5;6;7>
1999,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<3;4;5;6;7>
2000,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<3;4;5;6;7>
2001,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<1;2>
2002,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<1;2>
2003,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<1;2>
2004,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<1;2>
2005,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<1;2>
2006,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<1;2>
2007,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<1;2>
