VariableName,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath,desc_en
107506,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107601,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107602,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107603,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107604,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107605,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107606,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5007606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107701,Chiêu mộ đồng đội,,2,,Tỷ lệ miễn khống chế và tăng sát thương của toàn bộ anh hùng trong đội ngũ tăng 10%~30%.,1,100000,,,<5007701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107702,Chiêu mộ đồng đội,,2,,"Vào cuối mỗi vòng lớn, một anh hùng ngẫu nhiên trong đội sẽ được phục hồi máu và năng lượng.",1,100000,,,<5007702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107703,Chiêu mộ đồng đội,,2,,Tốc độ của toàn đội tăng 20%.,2,100000,,,<5007703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107704,Chiêu mộ đồng đội,,2,,"Tất cả anh hùng đều có hiệu ứng liên kích, phối hợp chiến đấu và mời chiến.",2,100000,,,<5007704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107705,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107706,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107707,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107708,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107709,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107710,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107711,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107712,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107713,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107714,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107715,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107716,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107717,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107718,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107719,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107720,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107721,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107722,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107723,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107724,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107725,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107726,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107727,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107728,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107729,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
107730,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5007730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108101,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108102,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108103,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108104,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108105,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108106,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108201,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108202,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108203,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108204,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108205,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108206,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108301,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108302,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108303,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108304,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108305,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108306,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108401,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108402,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108403,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108404,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108405,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108406,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108501,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108502,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108503,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108504,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108505,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108506,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108601,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108602,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108603,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108604,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108605,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108606,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5008606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108701,Chiêu mộ đồng đội,,2,,Tỷ lệ miễn khống chế và tăng sát thương của toàn bộ anh hùng trong đội ngũ tăng 10%~30%.,1,100000,,,<5008701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108702,Chiêu mộ đồng đội,,2,,"Vào cuối mỗi vòng lớn, một anh hùng ngẫu nhiên trong đội sẽ được phục hồi máu và năng lượng.",1,100000,,,<5008702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108703,Chiêu mộ đồng đội,,2,,Tỷ lệ phản sát thương của toàn đội tăng 30%.,2,100000,,,<5008703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108704,Chiêu mộ đồng đội,,2,,"Khi nhận một lần sát thương vượt quá 30%, phục hồi 10% máu.",2,100000,,,<5008704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108705,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108706,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108707,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108708,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108709,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108710,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108711,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108712,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108713,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108714,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108715,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108716,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108717,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108718,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108719,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108720,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108721,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108722,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108723,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108724,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108725,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108726,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108727,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108728,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108729,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
108730,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5008730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109101,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109102,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109103,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109104,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109105,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109106,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109201,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109202,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109203,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109204,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109205,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109206,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109301,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109302,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109303,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109304,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109305,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109306,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109401,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109402,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109403,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109404,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109405,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109406,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109501,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109502,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109503,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109504,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109505,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109506,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109601,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109602,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109603,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109604,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109605,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109606,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,2,100000,,,<5009606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109701,Chiêu mộ đồng đội,,2,,Tỷ lệ miễn khống chế và tăng sát thương của toàn bộ anh hùng trong đội ngũ tăng 10%~30%.,1,100000,,,<5009701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109702,Chiêu mộ đồng đội,,2,,"Vào cuối mỗi vòng lớn, một anh hùng ngẫu nhiên trong đội sẽ được phục hồi máu và năng lượng.",1,100000,,,<5009702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109703,Chiêu mộ đồng đội,,2,,"Khi vào trận, toàn bộ đội ngũ sẽ tàng hình trong 1 vòng và xóa bỏ tất cả năng lượng mục tiêu của kẻ địch.",2,100000,,,<5009703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109704,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109705,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109706,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109707,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109708,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109709,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109710,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109711,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109712,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109713,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109714,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
109715,Chiêu mộ đồng đội,,2,,Đây là một huy hiệu bí ẩn.,1,100000,,,<5009715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
