VariableName,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
4026,1006,26,100,{2103=2},{941=1;2103=5},,
4027,1006,27,100,{902=5},{602=5},,
4028,1006,28,100,{850=150},{502=1;851=75},,
4029,1006,29,100,{520=1},{520=1},,
4030,1006,30,100,{rmb=100},{rmb=200},1,<1;2>
4031,1006,31,100,{503=1},{519=1},,
4032,1006,32,100,{14=15},{515=2;talent_point=3},,
4033,1006,33,100,{5000=25},{930=25},,
4034,1006,34,100,{451=60},{502=2;452=30},,
4035,1006,35,100,{gold=500000},{gold=1000000},,
4036,1006,36,100,{2103=3},{941=1;2103=5},,
4037,1006,37,100,{902=5},{602=5},,
4038,1006,38,100,{850=150},{502=2;851=75},,
4039,1006,39,100,{520=1},{4000=100},,
4040,1006,40,100,{2402=1},{2209=1;503=10},1,<1;2;3>
4041,1006,41,100,{503=1},{519=1},,
4042,1006,42,100,{14=15},{515=2;talent_point=2},,
4043,1006,43,100,{5000=25},{930=25},,
4044,1006,44,100,{451=60},{502=1;452=30},,
4045,1006,45,100,{gold=500000},{gold=1000000},,
4046,1006,46,100,{2103=2},{941=1;2103=5},,
4047,1006,47,100,{902=5},{602=5},,
4048,1006,48,100,{850=150},{502=1;851=75},,
4049,1006,49,100,{520=1},{520=1},,
4050,1006,50,100,{rmb=100},{rmb=200},1,<1;2>
4051,1006,51,100,{503=1},{519=1},,
4052,1006,52,100,{14=15},{515=2;talent_point=3},,
4053,1006,53,100,{5000=25},{930=25},,
4054,1006,54,100,{451=60},{502=2;452=30},,
4055,1006,55,100,{gold=500000},{gold=1000000},,
4056,1006,56,100,{2103=3},{941=1;2103=5},,
4057,1006,57,100,{902=5},{602=5},,
4058,1006,58,100,{850=150},{502=2;851=75},,
4059,1006,59,100,{520=1},{4000=100},,
4060,1006,60,100,{6251=10},{6251=20;502=5},1,<1;2;3>
4061,1006,61,100,{503=1},{519=1},,
4062,1006,62,100,{14=15},{515=2;talent_point=2},,
4063,1006,63,100,{5000=25},{930=25},,
4064,1006,64,100,{451=60},{502=1;452=30},,
4065,1006,65,100,{gold=500000},{gold=1000000},,
4066,1006,66,100,{2103=2},{941=1;2103=5},,
4067,1006,67,100,{902=5},{602=5},,
4068,1006,68,100,{850=150},{502=1;851=75},,
4069,1006,69,100,{520=1},{520=1},,
4070,1006,70,100,{rmb=100},{rmb=200},1,<1;2>
4071,1006,71,100,{503=1},{519=1},,
4072,1006,72,100,{14=15},{515=2;talent_point=3},,
4073,1006,73,100,{5000=25},{930=25},,
4074,1006,74,100,{451=60},{502=2;452=30},,
4075,1006,75,100,{gold=500000},{gold=1000000},,
4076,1006,76,100,{2103=3},{941=1;2103=5},,
4077,1006,77,100,{902=5},{602=5},,
4078,1006,78,100,{850=150},{502=2;851=75},,
4079,1006,79,100,{520=1},{4000=100},,
4080,1006,80,100,{527=5},{6050=1;527=10},1,<1;2;3>
4081,1006,81,100,{503=1},{519=1},,
4082,1006,82,100,{14=15},{515=2;talent_point=2},,
4083,1006,83,100,{5000=25},{930=25},,
4084,1006,84,100,{451=60},{502=1;452=30},,
4085,1006,85,100,{gold=500000},{gold=1000000},,
4086,1006,86,100,{2103=2},{941=1;2103=5},,
4087,1006,87,100,{902=5},{602=5},,
4088,1006,88,100,{850=150},{502=1;851=75},,
4089,1006,89,100,{520=1},{520=1},,
4090,1006,90,100,{rmb=100},{rmb=200},1,<1;2>
4091,1006,91,100,{503=1},{519=1},,
4092,1006,92,100,{14=15},{515=2;talent_point=3},,
4093,1006,93,100,{5000=25},{930=25},,
4094,1006,94,100,{451=60},{502=2;452=30},,
4095,1006,95,100,{gold=500000},{gold=1000000},,
4096,1006,96,100,{2103=3},{941=1;2103=5},,
4097,1006,97,100,{902=5},{602=5},,
4098,1006,98,100,{850=150},{502=2;851=75},,
4099,1006,99,100,{520=1},{4000=100},,
4100,1006,100,100,{6251=15},{6251=30;gold=5000000},1,<1;2;3>
4101,1006,101,100,{503=1},{519=1},,
4102,1006,102,100,{14=15},{515=2;talent_point=2},,
4103,1006,103,100,{5000=25},{930=25},,
4104,1006,104,100,{451=60},{502=1;452=30},,
4105,1006,105,100,{gold=500000},{gold=1000000},,
4106,1006,106,100,{2103=2},{941=1;2103=5},,
4107,1006,107,100,{902=5},{602=5},,
4108,1006,108,100,{850=150},{502=1;851=75},,
4109,1006,109,100,{520=1},{520=1},,
4110,1006,110,100,{rmb=100},{rmb=200},1,<1;2>
4111,1006,111,100,{503=1},{519=1},,
4112,1006,112,100,{14=15},{515=2;talent_point=3},,
4113,1006,113,100,{5000=25},{930=25},,
4114,1006,114,100,{451=60},{502=2;452=30},,
4115,1006,115,100,{gold=500000},{gold=1000000},,
4116,1006,116,100,{2103=3},{941=1;2103=5},,
4117,1006,117,100,{902=5},{602=5},,
4118,1006,118,100,{850=150},{502=2;851=75},,
4119,1006,119,100,{520=1},{4000=100},,
4120,1006,120,100,{527=5},{6050=1;527=10},1,<1;2;3>
4121,1006,121,100,{503=1},{519=1},,
4122,1006,122,100,{14=15},{515=2;talent_point=2},,
4123,1006,123,100,{5000=25},{930=25},,
4124,1006,124,100,{451=60},{502=1;452=30},,
4125,1006,125,100,{gold=500000},{gold=1000000},,
4126,1006,126,100,{2103=2},{941=1;2103=5},,
4127,1006,127,100,{902=5},{602=5},,
4128,1006,128,100,{850=150},{502=1;851=75},,
4129,1006,129,100,{520=1},{520=1},,
4130,1006,130,100,{rmb=100},{rmb=200},1,<1;2>
4131,1006,131,100,{503=1},{519=1},,
4132,1006,132,100,{14=15},{515=2;talent_point=3},,
4133,1006,133,100,{5000=25},{930=25},,
4134,1006,134,100,{451=60},{502=2;452=30},,
4135,1006,135,100,{gold=500000},{gold=1000000},,
4136,1006,136,100,{2103=3},{941=1;2103=5},,
4137,1006,137,100,{902=5},{602=5},,
4138,1006,138,100,{850=150},{502=2;851=75},,
4139,1006,139,100,{520=1},{4000=100},,
4140,1006,140,100,{6251=20},{6251=40;501=3},1,<1;2;3>
4141,1006,141,100,{503=1},{519=1},,
4142,1006,142,100,{14=15},{515=2;talent_point=2},,
4143,1006,143,100,{5000=25},{930=25},,
4144,1006,144,100,{451=60},{502=1;452=30},,
4145,1006,145,100,{gold=500000},{gold=1000000},,
4146,1006,146,100,{2103=2},{941=1;2103=5},,
4147,1006,147,100,{902=5},{602=5},,
4148,1006,148,100,{850=150},{502=1;851=75},,
4149,1006,149,100,{520=1},{520=1},,
4150,1006,150,100,{rmb=100},{rmb=200},1,<1;2>
4151,1006,151,100,{503=1},{519=1},,
4152,1006,152,100,{14=15},{515=2;talent_point=3},,
4153,1006,153,100,{5000=25},{930=25},,
4154,1006,154,100,{451=60},{502=2;452=30},,
4155,1006,155,100,{gold=500000},{gold=1000000},,
4156,1006,156,100,{2103=3},{941=1;2103=5},,
4157,1006,157,100,{902=5},{602=5},,
4158,1006,158,100,{850=150},{502=2;851=75},,
4159,1006,159,100,{520=1},{4000=100},,
4160,1006,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
4161,1006,161,100,{503=1},{519=1},,
4162,1006,162,100,{14=15},{515=2;talent_point=2},,
4163,1006,163,100,{5000=25},{930=25},,
4164,1006,164,100,{451=60},{502=1;452=30},,
4165,1006,165,100,{gold=500000},{gold=1000000},,
4166,1006,166,100,{2103=2},{941=1;2103=5},,
4167,1006,167,100,{902=5},{602=5},,
4168,1006,168,100,{850=150},{502=1;851=75},,
4169,1006,169,100,{520=1},{520=1},,
4170,1006,170,100,{rmb=100},{rmb=200},1,<1;2>
4171,1006,171,100,{503=1},{519=1},,
4172,1006,172,100,{14=15},{515=2;talent_point=3},,
4173,1006,173,100,{5000=25},{930=25},,
4174,1006,174,100,{451=60},{502=2;452=30},,
4175,1006,175,100,{gold=500000},{gold=1000000},,
4176,1006,176,100,{2103=3},{941=1;2103=5},,
4177,1006,177,100,{902=5},{602=5},,
4178,1006,178,100,{850=150},{502=2;851=75},,
4179,1006,179,100,{520=1},{4000=100},,
4180,1006,180,100,{6251=25},{6251=50;604=30},1,<1;2;3>
4181,1006,181,100,{503=1},{519=1},,
4182,1006,182,100,{14=15},{515=2;talent_point=2},,
4183,1006,183,100,{5000=25},{930=25},,
4184,1006,184,100,{451=60},{502=1;452=30},,
4185,1006,185,100,{gold=500000},{gold=1000000},,
4186,1006,186,100,{2103=2},{941=1;2103=5},,
4187,1006,187,100,{902=5},{602=5},,
4188,1006,188,100,{850=150},{502=1;851=75},,
4189,1006,189,100,{520=1},{520=1},,
4190,1006,190,100,{rmb=100},{rmb=200},1,<1;2>
4191,1006,191,100,{503=1},{519=1},,
4192,1006,192,100,{14=15},{515=2;talent_point=3},,
4193,1006,193,100,{5000=25},{930=25},,
4194,1006,194,100,{451=60},{502=2;452=30},,
4195,1006,195,100,{gold=500000},{gold=1000000},,
4196,1006,196,100,{2103=3},{941=1;2103=5},,
4197,1006,197,100,{902=5},{602=5},,
4198,1006,198,100,{850=150},{502=2;851=75},,
4199,1006,199,100,{520=1},{4000=100},,
4200,1006,200,100,{502=50},{502=50;gold=10000000},1,<1;2;3>
4201,1006,201,100,{503=1},{519=1},,
4202,1006,202,100,{14=15},{515=2;talent_point=2},,
4203,1006,203,100,{5000=25},{930=25},,
4204,1006,204,100,{451=60},{502=1;452=30},,
4205,1006,205,100,{gold=500000},{gold=1000000},,
4206,1006,206,100,{2103=2},{941=1;2103=5},,
4207,1006,207,100,{902=5},{602=5},,
4208,1006,208,100,{850=150},{502=1;851=75},,
4209,1006,209,100,{520=1},{520=1},,
4210,1006,210,100,{rmb=100},{rmb=200},1,<1;2>
4211,1006,211,100,{503=1},{519=1},,
4212,1006,212,100,{14=15},{515=2;talent_point=3},,
4213,1006,213,100,{5000=25},{930=25},,
4214,1006,214,100,{451=60},{502=2;452=30},,
4215,1006,215,100,{gold=500000},{gold=1000000},,
4216,1006,216,100,{2103=3},{941=1;2103=5},,
4217,1006,217,100,{902=5},{602=5},,
4218,1006,218,100,{850=150},{502=2;851=75},,
4219,1006,219,100,{520=1},{4000=100},,
4220,1006,220,100,{527=2},{521=2},1,<1;2>
4221,1006,221,100,{503=1},{519=1},,
4222,1006,222,100,{14=15},{515=2;talent_point=2},,
4223,1006,223,100,{5000=25},{930=25},,
4224,1006,224,100,{451=60},{502=1;452=30},,
4225,1006,225,100,{gold=500000},{gold=1000000},,
4226,1006,226,100,{2103=2},{941=1;2103=5},,
4227,1006,227,100,{902=5},{602=5},,
4228,1006,228,100,{850=150},{502=1;851=75},,
4229,1006,229,100,{520=1},{520=1},,
4230,1006,230,100,{rmb=100},{rmb=200},1,<1;2>
4231,1006,231,100,{503=1},{519=1},,
4232,1006,232,100,{14=15},{515=2;talent_point=3},,
4233,1006,233,100,{5000=25},{930=25},,
4234,1006,234,100,{451=60},{502=2;452=30},,
4235,1006,235,100,{gold=500000},{gold=1000000},,
4236,1006,236,100,{2103=3},{941=1;2103=5},,
4237,1006,237,100,{902=5},{602=5},,
4238,1006,238,100,{850=150},{502=2;851=75},,
4239,1006,239,100,{520=1},{4000=100},,
4240,1006,240,100,{6251=2},{521=2},1,<1;2>
4241,1006,241,100,{503=1},{519=1},,
4242,1006,242,100,{14=15},{515=2;talent_point=2},,
4243,1006,243,100,{5000=25},{930=25},,
4244,1006,244,100,{451=60},{502=1;452=30},,
4245,1006,245,100,{gold=500000},{gold=1000000},,
4246,1006,246,100,{2103=2},{941=1;2103=5},,
4247,1006,247,100,{902=5},{602=5},,
4248,1006,248,100,{850=150},{502=1;851=75},,
4249,1006,249,100,{520=1},{520=1},,
4250,1006,250,100,{rmb=100},{rmb=200},1,<1;2>
4251,1006,251,100,{503=1},{519=1},,
4252,1006,252,100,{14=15},{515=2;talent_point=3},,
4253,1006,253,100,{5000=25},{930=25},,
4254,1006,254,100,{451=60},{502=2;452=30},,
4255,1006,255,100,{gold=500000},{gold=1000000},,
4256,1006,256,100,{2103=3},{941=1;2103=5},,
4257,1006,257,100,{902=5},{602=5},,
4258,1006,258,100,{850=150},{502=2;851=75},,
4259,1006,259,100,{520=1},{4000=100},,
4260,1006,260,100,{942=2},{521=2},1,<1;2>
4261,1006,261,100,{503=1},{519=1},,
4262,1006,262,100,{14=15},{515=2;talent_point=2},,
4263,1006,263,100,{5000=25},{930=25},,
4264,1006,264,100,{451=60},{502=1;452=30},,
4265,1006,265,100,{gold=500000},{gold=1000000},,
4266,1006,266,100,{2103=2},{941=1;2103=5},,
4267,1006,267,100,{902=5},{602=5},,
4268,1006,268,100,{850=150},{502=1;851=75},,
4269,1006,269,100,{520=1},{520=1},,
4270,1006,270,100,{rmb=100},{rmb=200},1,<1;2>
4271,1006,271,100,{503=1},{519=1},,
4272,1006,272,100,{14=15},{515=2;talent_point=3},,
4273,1006,273,100,{5000=25},{930=25},,
4274,1006,274,100,{451=60},{502=2;452=30},,
4275,1006,275,100,{gold=500000},{gold=1000000},,
4276,1006,276,100,{2103=3},{941=1;2103=5},,
4277,1006,277,100,{902=5},{602=5},,
4278,1006,278,100,{850=150},{502=2;851=75},,
4279,1006,279,100,{520=1},{4000=100},,
4280,1006,280,100,{6251=2},{521=2},1,<1;2>
4281,1006,281,100,{503=1},{519=1},,
4282,1006,282,100,{14=15},{515=2;talent_point=2},,
4283,1006,283,100,{5000=25},{930=25},,
4284,1006,284,100,{451=60},{502=1;452=30},,
4285,1006,285,100,{gold=500000},{gold=1000000},,
4286,1006,286,100,{2103=2},{941=1;2103=5},,
4287,1006,287,100,{902=5},{602=5},,
4288,1006,288,100,{850=150},{502=1;851=75},,
4289,1006,289,100,{520=1},{520=1},,
4290,1006,290,100,{rmb=100},{rmb=200},1,<1;2>
4291,1006,291,100,{503=1},{519=1},,
4292,1006,292,100,{14=15},{515=2;talent_point=3},,
4293,1006,293,100,{5000=25},{930=25},,
4294,1006,294,100,{451=60},{502=2;452=30},,
4295,1006,295,100,{gold=500000},{gold=1000000},,
4296,1006,296,100,{2103=3},{941=1;2103=5},,
4297,1006,297,100,{902=5},{602=5},,
4298,1006,298,100,{850=150},{502=2;851=75},,
4299,1006,299,100,{520=1},{4000=100},,
4300,1006,300,100,{502=2},{521=2},1,<1;2>
4301,1006,301,100,{503=1},{519=1},,
4302,1006,302,100,{14=15},{515=2;talent_point=2},,
4303,1006,303,100,{5000=25},{930=25},,
4304,1006,304,100,{451=60},{502=1;452=30},,
4305,1006,305,100,{gold=500000},{gold=1000000},,
4306,1006,306,100,{2103=2},{941=1;2103=5},,
4307,1006,307,100,{902=5},{602=5},,
4308,1006,308,100,{850=150},{502=1;851=75},,
4309,1006,309,100,{520=1},{520=1},,
4310,1006,310,100,{rmb=100},{rmb=200},1,<1;2>
4311,1006,311,100,{503=1},{519=1},,
4312,1006,312,100,{14=15},{515=2;talent_point=3},,
4313,1006,313,100,{5000=25},{930=25},,
4314,1006,314,100,{451=60},{502=2;452=30},,
4315,1006,315,100,{gold=500000},{gold=1000000},,
4316,1006,316,100,{2103=3},{941=1;2103=5},,
4317,1006,317,100,{902=5},{602=5},,
4318,1006,318,100,{850=150},{502=2;851=75},,
4319,1006,319,100,{520=1},{4000=100},,
4320,1006,320,100,{502=2},{521=2},1,<1;2>
4321,1006,321,100,{503=1},{519=1},,
4322,1006,322,100,{14=15},{515=2;talent_point=2},,
4323,1006,323,100,{5000=25},{930=25},,
4324,1006,324,100,{451=60},{502=1;452=30},,
4325,1006,325,100,{gold=500000},{gold=1000000},,
4326,1006,326,100,{2103=2},{941=1;2103=5},,
4327,1006,327,100,{902=5},{602=5},,
4328,1006,328,100,{850=150},{502=1;851=75},,
4329,1006,329,100,{520=1},{520=1},,
4330,1006,330,100,{rmb=100},{rmb=200},1,<1;2>
4331,1006,331,100,{503=1},{519=1},,
4332,1006,332,100,{14=15},{515=2;talent_point=3},,
4333,1006,333,100,{5000=25},{930=25},,
4334,1006,334,100,{451=60},{502=2;452=30},,
4335,1006,335,100,{gold=500000},{gold=1000000},,
4336,1006,336,100,{2103=3},{941=1;2103=5},,
4337,1006,337,100,{902=5},{602=5},,
4338,1006,338,100,{850=150},{502=2;851=75},,
4339,1006,339,100,{520=1},{4000=100},,
4340,1006,340,100,{502=2},{521=2},1,<1;2>
4341,1006,341,100,{503=1},{519=1},,
4342,1006,342,100,{14=15},{515=2;talent_point=2},,
4343,1006,343,100,{5000=25},{930=25},,
4344,1006,344,100,{451=60},{502=1;452=30},,
4345,1006,345,100,{gold=500000},{gold=1000000},,
4346,1006,346,100,{2103=2},{941=1;2103=5},,
4347,1006,347,100,{902=5},{602=5},,
4348,1006,348,100,{850=150},{502=1;851=75},,
4349,1006,349,100,{520=1},{520=1},,
4350,1006,350,100,{rmb=100},{rmb=200},1,<1;2>
4351,1006,351,100,{503=1},{519=1},,
4352,1006,352,100,{14=15},{515=2;talent_point=3},,
4353,1006,353,100,{5000=25},{930=25},,
4354,1006,354,100,{451=60},{502=2;452=30},,
4355,1006,355,100,{gold=500000},{gold=1000000},,
4356,1006,356,100,{2103=3},{941=1;2103=5},,
4357,1006,357,100,{902=5},{602=5},,
4358,1006,358,100,{850=150},{502=2;851=75},,
4359,1006,359,100,{520=1},{4000=100},,
4360,1006,360,100,{502=2},{521=2},1,<1;2>
4361,1006,361,100,{503=1},{519=1},,
4362,1006,362,100,{14=15},{515=2;talent_point=2},,
4363,1006,363,100,{5000=25},{930=25},,
4364,1006,364,100,{451=60},{502=1;452=30},,
4365,1006,365,100,{gold=500000},{gold=1000000},,
4366,1006,366,100,{2103=2},{941=1;2103=5},,
4367,1006,367,100,{902=5},{602=5},,
4368,1006,368,100,{850=150},{502=1;851=75},,
4369,1006,369,100,{520=1},{520=1},,
4370,1006,370,100,{rmb=100},{rmb=200},1,<1;2>
4371,1006,371,100,{503=1},{519=1},,
4372,1006,372,100,{14=15},{515=2;talent_point=3},,
4373,1006,373,100,{5000=25},{930=25},,
4374,1006,374,100,{451=60},{502=2;452=30},,
4375,1006,375,100,{gold=500000},{gold=1000000},,
4376,1006,376,100,{2103=3},{941=1;2103=5},,
4377,1006,377,100,{902=5},{602=5},,
4378,1006,378,100,{850=150},{502=2;851=75},,
4379,1006,379,100,{520=1},{4000=100},,
4380,1006,380,100,{502=2},{521=2},1,<1;2>
4381,1006,381,100,{503=1},{519=1},,
4382,1006,382,100,{14=15},{515=2;talent_point=2},,
4383,1006,383,100,{5000=25},{930=25},,
4384,1006,384,100,{451=60},{502=1;452=30},,
4385,1006,385,100,{gold=500000},{gold=1000000},,
4386,1006,386,100,{2103=2},{941=1;2103=5},,
4387,1006,387,100,{902=5},{602=5},,
4388,1006,388,100,{850=150},{502=1;851=75},,
4389,1006,389,100,{520=1},{520=1},,
4390,1006,390,100,{rmb=100},{rmb=200},1,<1;2>
4391,1006,391,100,{503=1},{519=1},,
4392,1006,392,100,{14=15},{515=2;talent_point=3},,
4393,1006,393,100,{5000=25},{930=25},,
4394,1006,394,100,{451=60},{502=2;452=30},,
4395,1006,395,100,{gold=500000},{gold=1000000},,
4396,1006,396,100,{2103=3},{941=1;2103=5},,
4397,1006,397,100,{902=5},{602=5},,
4398,1006,398,100,{850=150},{502=2;851=75},,
4399,1006,399,100,{520=1},{4000=100},,
4400,1006,400,100,{502=2},{521=2},1,<1;2>
4501,1007,1,100,{2074=1},{rmb=980;519=2},,
4502,1007,2,100,{5000=15},{515=2;talent_point=2},,
4503,1007,3,100,{5000=25},{930=25},,
4504,1007,4,100,{451=60},{502=1;452=30},,
4505,1007,5,100,{gold=500000},{gold=1000000},,
4506,1007,6,100,{2103=2},{941=1;2103=5},,
4507,1007,7,100,{902=5},{602=5},,
4508,1007,8,100,{850=150},{502=1;851=75},,
4509,1007,9,100,{520=1},{520=1},,
4510,1007,10,100,{rmb=100},{rmb=200},1,<1;2>
4511,1007,11,100,{503=1},{519=1},,
4512,1007,12,100,{14=15},{515=2;talent_point=3},,
4513,1007,13,100,{5000=25},{930=25},,
4514,1007,14,100,{451=60},{502=2;452=30},,
4515,1007,15,100,{gold=500000},{gold=1000000},,
4516,1007,16,100,{2103=3},{941=1;2103=5},,
4517,1007,17,100,{902=5},{602=5},,
4518,1007,18,100,{850=150},{502=2;851=75},,
4519,1007,19,100,{520=1},{4000=100},,
4520,1007,20,100,{6255=5},{6255=10;501=3},1,<1;2;3>
4521,1007,21,100,{503=1},{519=1},,
4522,1007,22,100,{14=15},{515=2;talent_point=2},,
4523,1007,23,100,{5000=25},{930=25},,
4524,1007,24,100,{451=60},{502=1;452=30},,
4525,1007,25,100,{gold=500000},{gold=1000000},,
4526,1007,26,100,{2103=2},{941=1;2103=5},,
4527,1007,27,100,{902=5},{602=5},,
4528,1007,28,100,{850=150},{502=1;851=75},,
4529,1007,29,100,{520=1},{520=1},,
4530,1007,30,100,{rmb=100},{rmb=200},1,<1;2>
4531,1007,31,100,{503=1},{519=1},,
4532,1007,32,100,{14=15},{515=2;talent_point=3},,
4533,1007,33,100,{5000=25},{930=25},,
4534,1007,34,100,{451=60},{502=2;452=30},,
4535,1007,35,100,{gold=500000},{gold=1000000},,
4536,1007,36,100,{2103=3},{941=1;2103=5},,
4537,1007,37,100,{902=5},{602=5},,
4538,1007,38,100,{850=150},{502=2;851=75},,
4539,1007,39,100,{520=1},{4000=100},,
4540,1007,40,100,{2474=1},{2223=1;503=10},1,<1;2;3>
4541,1007,41,100,{503=1},{519=1},,
4542,1007,42,100,{14=15},{515=2;talent_point=2},,
4543,1007,43,100,{5000=25},{930=25},,
4544,1007,44,100,{451=60},{502=1;452=30},,
4545,1007,45,100,{gold=500000},{gold=1000000},,
4546,1007,46,100,{2103=2},{941=1;2103=5},,
4547,1007,47,100,{902=5},{602=5},,
4548,1007,48,100,{850=150},{502=1;851=75},,
4549,1007,49,100,{520=1},{520=1},,
4550,1007,50,100,{rmb=100},{rmb=200},1,<1;2>
4551,1007,51,100,{503=1},{519=1},,
4552,1007,52,100,{14=15},{515=2;talent_point=3},,
4553,1007,53,100,{5000=25},{930=25},,
4554,1007,54,100,{451=60},{502=2;452=30},,
4555,1007,55,100,{gold=500000},{gold=1000000},,
4556,1007,56,100,{2103=3},{941=1;2103=5},,
4557,1007,57,100,{902=5},{602=5},,
4558,1007,58,100,{850=150},{502=2;851=75},,
4559,1007,59,100,{520=1},{4000=100},,
4560,1007,60,100,{6255=10},{502=5;6255=20},1,<1;2;3>
4561,1007,61,100,{503=1},{519=1},,
4562,1007,62,100,{14=15},{515=2;talent_point=2},,
4563,1007,63,100,{5000=25},{930=25},,
4564,1007,64,100,{451=60},{502=1;452=30},,
4565,1007,65,100,{gold=500000},{gold=1000000},,
4566,1007,66,100,{2103=2},{941=1;2103=5},,
4567,1007,67,100,{902=5},{602=5},,
4568,1007,68,100,{850=150},{502=1;851=75},,
4569,1007,69,100,{520=1},{520=1},,
4570,1007,70,100,{rmb=100},{rmb=200},1,<1;2>
4571,1007,71,100,{503=1},{519=1},,
4572,1007,72,100,{14=15},{515=2;talent_point=3},,
4573,1007,73,100,{5000=25},{930=25},,
4574,1007,74,100,{451=60},{502=2;452=30},,
4575,1007,75,100,{gold=500000},{gold=1000000},,
4576,1007,76,100,{2103=3},{941=1;2103=5},,
4577,1007,77,100,{902=5},{602=5},,
4578,1007,78,100,{850=150},{502=2;851=75},,
4579,1007,79,100,{520=1},{4000=100},,
4580,1007,80,100,{527=5},{6050=1;527=10},1,<1;2;3>
4581,1007,81,100,{503=1},{519=1},,
4582,1007,82,100,{14=15},{515=2;talent_point=2},,
4583,1007,83,100,{5000=25},{930=25},,
4584,1007,84,100,{451=60},{502=1;452=30},,
4585,1007,85,100,{gold=500000},{gold=1000000},,
4586,1007,86,100,{2103=2},{941=1;2103=5},,
4587,1007,87,100,{902=5},{602=5},,
4588,1007,88,100,{850=150},{502=1;851=75},,
4589,1007,89,100,{520=1},{520=1},,
4590,1007,90,100,{rmb=100},{rmb=200},1,<1;2>
4591,1007,91,100,{503=1},{519=1},,
4592,1007,92,100,{14=15},{515=2;talent_point=3},,
4593,1007,93,100,{5000=25},{930=25},,
4594,1007,94,100,{451=60},{502=2;452=30},,
4595,1007,95,100,{gold=500000},{gold=1000000},,
4596,1007,96,100,{2103=3},{941=1;2103=5},,
4597,1007,97,100,{902=5},{602=5},,
4598,1007,98,100,{850=150},{502=2;851=75},,
4599,1007,99,100,{520=1},{4000=100},,
4600,1007,100,100,{6255=15},{6255=30;gold=5000000},1,<1;2;3>
4601,1007,101,100,{503=1},{519=1},,
4602,1007,102,100,{14=15},{515=2;talent_point=2},,
4603,1007,103,100,{5000=25},{930=25},,
4604,1007,104,100,{451=60},{502=1;452=30},,
4605,1007,105,100,{gold=500000},{gold=1000000},,
4606,1007,106,100,{2103=2},{941=1;2103=5},,
4607,1007,107,100,{902=5},{602=5},,
4608,1007,108,100,{850=150},{502=1;851=75},,
4609,1007,109,100,{520=1},{520=1},,
4610,1007,110,100,{rmb=100},{rmb=200},1,<1;2>
4611,1007,111,100,{503=1},{519=1},,
4612,1007,112,100,{14=15},{515=2;talent_point=3},,
4613,1007,113,100,{5000=25},{930=25},,
4614,1007,114,100,{451=60},{502=2;452=30},,
4615,1007,115,100,{gold=500000},{gold=1000000},,
4616,1007,116,100,{2103=3},{941=1;2103=5},,
4617,1007,117,100,{902=5},{602=5},,
4618,1007,118,100,{850=150},{502=2;851=75},,
4619,1007,119,100,{520=1},{4000=100},,
4620,1007,120,100,{527=5},{6050=1;527=10},1,<1;2;3>
4621,1007,121,100,{503=1},{519=1},,
4622,1007,122,100,{14=15},{515=2;talent_point=2},,
4623,1007,123,100,{5000=25},{930=25},,
4624,1007,124,100,{451=60},{502=1;452=30},,
4625,1007,125,100,{gold=500000},{gold=1000000},,
4626,1007,126,100,{2103=2},{941=1;2103=5},,
4627,1007,127,100,{902=5},{602=5},,
4628,1007,128,100,{850=150},{502=1;851=75},,
4629,1007,129,100,{520=1},{520=1},,
4630,1007,130,100,{rmb=100},{rmb=200},1,<1;2>
4631,1007,131,100,{503=1},{519=1},,
4632,1007,132,100,{14=15},{515=2;talent_point=3},,
4633,1007,133,100,{5000=25},{930=25},,
4634,1007,134,100,{451=60},{502=2;452=30},,
4635,1007,135,100,{gold=500000},{gold=1000000},,
4636,1007,136,100,{2103=3},{941=1;2103=5},,
4637,1007,137,100,{902=5},{602=5},,
4638,1007,138,100,{850=150},{502=2;851=75},,
4639,1007,139,100,{520=1},{4000=100},,
4640,1007,140,100,{6255=20},{6255=40;501=3},1,<1;2;3>
4641,1007,141,100,{503=1},{519=1},,
4642,1007,142,100,{14=15},{515=2;talent_point=2},,
4643,1007,143,100,{5000=25},{930=25},,
4644,1007,144,100,{451=60},{502=1;452=30},,
4645,1007,145,100,{gold=500000},{gold=1000000},,
4646,1007,146,100,{2103=2},{941=1;2103=5},,
4647,1007,147,100,{902=5},{602=5},,
4648,1007,148,100,{850=150},{502=1;851=75},,
4649,1007,149,100,{520=1},{520=1},,
4650,1007,150,100,{rmb=100},{rmb=200},1,<1;2>
4651,1007,151,100,{503=1},{519=1},,
4652,1007,152,100,{14=15},{515=2;talent_point=3},,
4653,1007,153,100,{5000=25},{930=25},,
4654,1007,154,100,{451=60},{502=2;452=30},,
4655,1007,155,100,{gold=500000},{gold=1000000},,
4656,1007,156,100,{2103=3},{941=1;2103=5},,
4657,1007,157,100,{902=5},{602=5},,
4658,1007,158,100,{850=150},{502=2;851=75},,
4659,1007,159,100,{520=1},{4000=100},,
4660,1007,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
4661,1007,161,100,{503=1},{519=1},,
4662,1007,162,100,{14=15},{515=2;talent_point=2},,
4663,1007,163,100,{5000=25},{930=25},,
4664,1007,164,100,{451=60},{502=1;452=30},,
4665,1007,165,100,{gold=500000},{gold=1000000},,
