VariableName,vip,taskParam,huodongID,award,taskType,taskSpecialParam,desc,desc_vn
11175,,10000,10074,{6806=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11176,,14000,10074,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11177,,18000,10074,{6806=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11178,,22000,10074,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11179,,25000,10074,{6806=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11180,,30000,10074,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11181,,40000,10074,{6806=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11190,,300,10075,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11191,,1000,10075,{6807=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11192,,2000,10075,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11193,,4000,10075,{6807=20;5000=15;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11194,,7000,10075,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11195,,10000,10075,{6807=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11196,,14000,10075,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11197,,18000,10075,{6807=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11198,,22000,10075,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11199,,25000,10075,{6807=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11200,,30000,10075,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11201,,40000,10075,{6807=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11210,,300,10076,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11211,,1000,10076,{6808=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11212,,2000,10076,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11213,,4000,10076,{6808=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11214,,7000,10076,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11215,,10000,10076,{6808=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11216,,14000,10076,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11217,,18000,10076,{6808=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11218,,22000,10076,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11219,,25000,10076,{6808=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11220,,30000,10076,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11221,,40000,10076,{6808=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11230,,300,10077,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11231,,1000,10077,{6809=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11232,,2000,10077,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11233,,4000,10077,{6809=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11234,,7000,10077,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11235,,10000,10077,{6809=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11236,,14000,10077,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11237,,18000,10077,{6809=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11238,,22000,10077,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11239,,25000,10077,{6809=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11240,,30000,10077,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11241,,40000,10077,{6809=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11250,,300,10078,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11251,,1000,10078,{6810=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11252,,2000,10078,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11253,,4000,10078,{6810=20;5000=15;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11254,,7000,10078,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11255,,10000,10078,{6810=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11256,,14000,10078,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11257,,18000,10078,{6810=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11258,,22000,10078,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11259,,25000,10078,{6810=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11260,,30000,10078,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11261,,40000,10078,{6810=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11270,,300,10079,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11271,,1000,10079,{6811=10;5000=15;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11272,,2000,10079,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11273,,4000,10079,{6811=20;5000=15;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11274,,7000,10079,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11275,,10000,10079,{6811=30;5000=15;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11276,,14000,10079,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11277,,18000,10079,{6811=40;5000=20;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11278,,22000,10079,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11279,,25000,10079,{6811=50;5000=30;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11280,,30000,10079,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11281,,40000,10079,{6811=60;5000=50;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11290,,300,10080,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11291,,1000,10080,{6812=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11292,,2000,10080,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11293,,4000,10080,{6812=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11294,,7000,10080,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11295,,10000,10080,{6812=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11296,,14000,10080,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11297,,18000,10080,{6812=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11298,,22000,10080,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11299,,25000,10080,{6812=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11300,,30000,10080,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11301,,40000,10080,{6812=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11310,,60,10081,{rmb=60;gold=60000},22,,Deposit 60 Diamond.,Deposit 60 Diamond.
11311,,300,10081,{rmb=180;gold=60000},22,,Deposit 300 Diamond.,Deposit 300 Diamond.
11312,,600,10081,{rmb=240;gold=60000},22,,Deposit 600 Diamond.,Deposit 600 Diamond.
11313,,980,10081,{rmb=320;gold=80000},22,,Deposit 980 Diamond.,Deposit 980 Diamond.
11314,,1980,10081,{rmb=480;gold=80000},22,,Deposit 1980 Diamond.,Deposit 1980 Diamond.
11315,,3280,10081,{rmb=800;gold=100000},22,,Deposit 3280 Diamond.,Deposit 3280 Diamond.
11316,,6480,10081,{rmb=1500;gold=100000},22,,Deposit 6480 Diamond.,Deposit 6480 Diamond.
11317,,9680,10081,{rmb=1800;gold=120000},22,,Deposit 9680 Diamond.,Deposit 9680 Diamond.
11318,,12000,10081,{rmb=1800;gold=120000},22,,Deposit 12000 Diamond.,Deposit 12000 Diamond.
11319,,15000,10081,{rmb=2000;gold=150000},22,,Deposit 15000 Diamond.,Deposit 15000 Diamond.
11320,,20000,10081,{rmb=2500;gold=200000},22,,Deposit 20000 Diamond.,Deposit 20000 Diamond.
11321,,25000,10081,{rmb=3000;gold=300000},22,,Deposit 25000 Diamond.,Deposit 25000 Diamond.
11322,,30000,10081,{rmb=3000;gold=300000},22,,Deposit 30000 Diamond.,Deposit 30000 Diamond.
11330,,1000,10082,{rmb=200;gold=100000},22,,Deposit 10000 Diamond.,Deposit 10000 Diamond.
11331,,2000,10082,{rmb=400;gold=150000},22,,Deposit 20000 Diamond.,Deposit 20000 Diamond.
11332,,5000,10082,{rmb=1400;gold=200000},22,,Deposit 5000 Diamond.,Deposit 5000 Diamond.
11333,,10000,10082,{rmb=4000;gold=250000},22,,Deposit 10000 Diamond.,Deposit 10000 Diamond.
11334,,20000,10082,{rmb=10000;gold=300000},22,,Deposit 20000 Diamond.,Deposit 20000 Diamond.
11340,,300,10083,{930=10;5000=10;gold=60000},21,,Spend 300 Diamond.,Spend 300 Diamond.
11341,,1000,10083,{5000=15;22131=10;gold=80000},21,,Spend 1000 Diamond.,Spend 1000 Diamond.
11342,,2000,10083,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11343,,4000,10083,{5000=15;22131=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11344,,7000,10083,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11345,,10000,10083,{5000=15;22131=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11346,,14000,10083,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11347,,18000,10083,{5000=20;22131=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11348,,22000,10083,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11349,,25000,10083,{5000=30;22131=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11350,,30000,10083,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11351,,40000,10083,{5000=50;22131=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11360,,1,10084,{13=10;gold=100000;520=2;rmb=100},17,,Login 1 day.,Login 1 day.
11361,,2,10084,{13=10;gold=100000;rmb=100;503=3},17,,Login 2 days.,Login 2 days.
11362,,3,10084,{13=15;519=2;gold=100000;rmb=100},17,,Login 3 days.,Login 3 days.
11363,,4,10084,{502=3;13=15;gold=100000;rmb=188},17,,Login 4 days.,Login 4 days.
11364,,5,10084,{13=20;19=5;gold=100000;rmb=100},17,,Login 5 days.,Login 5 days.
11365,,6,10084,{13=20;gold=100000;501=2;rmb=100},17,,Login 6 days.,Login 6 days.
11366,,7,10084,{13=20;gold=100000;521=3;rmb=188},17,,Login 7 days.,Login 7 days.
11370,,300,10085,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11371,,1000,10085,{6813=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11372,,2000,10085,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11373,,4000,10085,{6813=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11374,,7000,10085,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11375,,10000,10085,{6813=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11376,,14000,10085,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11377,,18000,10085,{6813=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11378,,22000,10085,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11379,,25000,10085,{6813=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11380,,30000,10085,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11381,,40000,10085,{6813=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11390,,300,10086,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11391,,1000,10086,{6814=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11392,,2000,10086,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11393,,4000,10086,{6814=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11394,,7000,10086,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11395,,10000,10086,{6814=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11396,,14000,10086,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11397,,18000,10086,{6814=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11398,,22000,10086,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11399,,25000,10086,{6814=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11400,,30000,10086,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11401,,40000,10086,{6814=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11410,,1,10087,{gold=200000;2330=1;519=1;rmb=50},17,,Login 1 day.,Login 1 day.
11411,,2,10087,{502=3;gold=200000;519=2;rmb=50},17,,Login 2 days.,Login 2 days.
11412,,3,10087,{2031=1;519=2;gold=300000;rmb=100},17,,Login 3 days.,Login 3 days.
11413,,4,10087,{519=2;gold=300000;501=1;rmb=100},17,,Login 4 days.,Login 4 days.
11414,,5,10087,{2421=1;gold=500000;519=3;rmb=150},17,,Login 5 days.,Login 5 days.
11420,,1,10088,{2017=1;gold=200000;519=1;rmb=50},17,,Login 1 day.,Login 1 day.
11421,,2,10088,{502=3;gold=200000;519=2;rmb=50},17,,Login 2 days.,Login 2 days.
11422,,3,10088,{2406=1;gold=300000;519=2;rmb=100},17,,Login 3 days.,Login 3 days.
11423,,4,10088,{519=2;gold=300000;501=1;rmb=100},17,,Login 4 days.,Login 4 days.
11424,,5,10088,{gold=500000;2316=1;519=3;rmb=150},17,,Login 5 days.,Login 5 days.
11430,,1,10089,{2017=1;gold=200000;519=1;rmb=50},17,,Login 1 day.,Login 1 day.
11431,,2,10089,{502=3;gold=200000;519=2;rmb=50},17,,Login 2 days.,Login 2 days.
11432,,3,10089,{2406=1;gold=300000;519=2;rmb=100},17,,Login 3 days.,Login 3 days.
11433,,4,10089,{519=2;gold=300000;501=1;rmb=100},17,,Login 4 days.,Login 4 days.
11434,,5,10089,{gold=500000;rmb=150;2316=1;8010=1},17,,Login 5 days.,Login 5 days.
11440,,300,10090,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11441,,1000,10090,{5000=15;22131=10;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11442,,2000,10090,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11443,,4000,10090,{5000=15;22131=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11444,,7000,10090,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11445,,10000,10090,{5000=15;22131=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11446,,14000,10090,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11447,,18000,10090,{5000=20;22131=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11448,,22000,10090,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11449,,25000,10090,{5000=30;22131=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11450,,30000,10090,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11451,,40000,10090,{5000=50;22131=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11460,,300,10091,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11461,,1000,10091,{5000=15;22131=10;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11462,,2000,10091,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11463,,4000,10091,{5000=15;22131=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11464,,7000,10091,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11465,,10000,10091,{5000=15;22131=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11466,,14000,10091,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11467,,18000,10091,{5000=20;22131=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11468,,22000,10091,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11469,,25000,10091,{5000=30;22131=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11470,,30000,10091,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11471,,40000,10091,{5000=50;22131=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11480,,300,10092,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11481,,1000,10092,{5000=15;22131=10;gold=80000},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11482,,2000,10092,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11483,,4000,10092,{5000=15;22131=20;gold=100000},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11484,,7000,10092,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11485,,10000,10092,{5000=15;22131=30;gold=120000},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11486,,14000,10092,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11487,,18000,10092,{5000=20;22131=40;gold=160000},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11488,,22000,10092,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11489,,25000,10092,{5000=30;22131=50;gold=200000},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11490,,30000,10092,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11491,,40000,10092,{5000=50;22131=60;gold=300000},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11500,,60,10093,{rmb=60;gold=60000},22,,Top up 60 Diamond.,Top up 60 Diamond.
11501,,300,10093,{rmb=200;gold=60000},22,,Top up 300 Diamond.,Top up 300 Diamond.
11502,,600,10093,{rmb=240;gold=60000},22,,Top up 600 Diamond.,Top up 600 Diamond.
11503,,980,10093,{rmb=300;gold=80000},22,,Top up 980 Diamond.,Top up 980 Diamond.
11504,,1980,10093,{rmb=800;gold=80000},22,,Top up 1980 Diamond.,Top up 1980 Diamond.
11505,,3280,10093,{rmb=1000;gold=100000},22,,Top up 3280 Diamond.,Top up 3280 Diamond.
11506,,6480,10093,{rmb=2000;gold=100000},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
11507,,9680,10093,{rmb=2000;gold=120000},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
11508,,12000,10093,{rmb=2500;gold=120000},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
11509,,15000,10093,{rmb=2500;gold=150000},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
11510,,20000,10093,{rmb=4000;gold=200000},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
11511,,25000,10093,{rmb=4000;gold=300000},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
11512,,30000,10093,{rmb=4000;gold=300000},22,,Top up 30000 Diamond.,Top up 30000 Diamond.
11520,,300,10094,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11521,,1000,10094,{6815=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11522,,2000,10094,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11523,,4000,10094,{6815=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11524,,7000,10094,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11525,,10000,10094,{6815=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11526,,14000,10094,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11527,,18000,10094,{6815=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11528,,22000,10094,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11529,,25000,10094,{6815=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11530,,30000,10094,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11531,,40000,10094,{6815=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11540,,300,10095,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11541,,1000,10095,{6816=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
11542,,2000,10095,{452=20;gold=80000;5000=10},21,,Accumulated spending 2000 Diamond.,Accumulated spending 2000 Diamond.
11543,,4000,10095,{6816=20;gold=100000;5000=15},21,,Accumulated spending 4000 Diamond.,Accumulated spending 4000 Diamond.
11544,,7000,10095,{452=30;gold=120000;5000=15},21,,Accumulated spending 7000 Diamond.,Accumulated spending 7000 Diamond.
11545,,10000,10095,{6816=30;gold=120000;5000=15},21,,Accumulated spending 10000 Diamond.,Accumulated spending 10000 Diamond.
11546,,14000,10095,{452=40;gold=140000;5000=20},21,,Accumulated spending 14000 Diamond.,Accumulated spending 14000 Diamond.
11547,,18000,10095,{6816=40;gold=160000;5000=20},21,,Accumulated spending 18000 Diamond.,Accumulated spending 18000 Diamond.
11548,,22000,10095,{452=50;gold=180000;5000=25},21,,Accumulated spending 22000 Diamond.,Accumulated spending 22000 Diamond.
11549,,25000,10095,{6816=50;gold=200000;5000=30},21,,Accumulated spending 25000 Diamond.,Accumulated spending 25000 Diamond.
11550,,30000,10095,{452=60;gold=250000;5000=40},21,,Accumulated spending 30000 Diamond.,Accumulated spending 30000 Diamond.
11551,,40000,10095,{6816=60;gold=300000;5000=50},21,,Accumulated spending 40000 Diamond.,Accumulated spending 40000 Diamond.
11560,,300,10096,{930=10;5000=10;gold=60000},21,,Accumulated spending 300 Diamond.,Accumulated spending 300 Diamond.
11561,,1000,10096,{6817=10;gold=80000;5000=15},21,,Accumulated spending 1000 Diamond.,Accumulated spending 1000 Diamond.
